loan_id,borrower_name,property_state,principal_balance,interest_rate,origination_date,maturity_date
LN_MSV_3693,Massive Borrower 3693,TX,221442,5.30,2024-01-01,2054-01-01
LN_MSV_3694,Massive Borrower 3694,TX,187962,8.60,2024-01-01,2054-01-01
LN_MSV_3695,Massive Borrower 3695,TX,438905,6.00,2024-01-01,2054-01-01
LN_MSV_3696,Massive Borrower 3696,TX,140399,2.10,2024-01-01,2054-01-01
LN_MSV_3697,Massive Borrower 3697,TX,163315,7.60,2024-01-01,2054-01-01
LN_MSV_3698,Massive Borrower 3698,TX,137397,7.90,2024-01-01,2054-01-01
LN_MSV_3699,Massive Borrower 3699,TX,485392,3.50,2024-01-01,2054-01-01
LN_MSV_3700,Massive Borrower 3700,TX,89878,4.80,2024-01-01,2054-01-01
LN_MSV_3701,Massive Borrower 3701,TX,434923,9.90,2024-01-01,2054-01-01
LN_MSV_3702,Massive Borrower 3702,TX,226646,4.80,2024-01-01,2054-01-01
LN_MSV_3703,Massive Borrower 3703,TX,405030,3.50,2024-01-01,2054-01-01
LN_MSV_3704,Massive Borrower 3704,TX,386088,1.70,2024-01-01,2054-01-01
LN_MSV_3705,Massive Borrower 3705,TX,325200,2.40,2024-01-01,2054-01-01
LN_MSV_3706,Massive Borrower 3706,TX,295505,8.30,2024-01-01,2054-01-01
LN_MSV_3707,Massive Borrower 3707,TX,365995,3.40,2024-01-01,2054-01-01
LN_MSV_3708,Massive Borrower 3708,TX,341120,3.60,2024-01-01,2054-01-01
LN_MSV_3709,Massive Borrower 3709,TX,176772,3.90,2024-01-01,2054-01-01
LN_MSV_3710,Massive Borrower 3710,TX,302174,8.70,2024-01-01,2054-01-01
LN_MSV_3711,Massive Borrower 3711,TX,378821,2.20,2024-01-01,2054-01-01
LN_MSV_3712,Massive Borrower 3712,TX,54638,6.50,2024-01-01,2054-01-01
LN_MSV_3713,Massive Borrower 3713,TX,369454,4.40,2024-01-01,2054-01-01
LN_MSV_3714,Massive Borrower 3714,TX,345615,5.40,2024-01-01,2054-01-01
LN_MSV_3715,Massive Borrower 3715,TX,160920,1.90,2024-01-01,2054-01-01
LN_MSV_3716,Massive Borrower 3716,TX,448386,6.80,2024-01-01,2054-01-01
LN_MSV_3717,Massive Borrower 3717,TX,225140,7.00,2024-01-01,2054-01-01
LN_MSV_3718,Massive Borrower 3718,TX,279994,1.20,2024-01-01,2054-01-01
LN_MSV_3719,Massive Borrower 3719,TX,243516,2.50,2024-01-01,2054-01-01
LN_MSV_3720,Massive Borrower 3720,TX,490131,7.50,2024-01-01,2054-01-01
LN_MSV_3721,Massive Borrower 3721,TX,415775,8.50,2024-01-01,2054-01-01
LN_MSV_3722,Massive Borrower 3722,TX,333598,10.00,2024-01-01,2054-01-01
LN_MSV_3723,Massive Borrower 3723,TX,354714,9.40,2024-01-01,2054-01-01
LN_MSV_3724,Massive Borrower 3724,TX,60987,9.30,2024-01-01,2054-01-01
LN_MSV_3725,Massive Borrower 3725,TX,345515,6.90,2024-01-01,2054-01-01
LN_MSV_3726,Massive Borrower 3726,TX,333310,9.30,2024-01-01,2054-01-01
LN_MSV_3727,Massive Borrower 3727,TX,485571,1.60,2024-01-01,2054-01-01
LN_MSV_3728,Massive Borrower 3728,TX,154836,6.60,2024-01-01,2054-01-01
LN_MSV_3729,Massive Borrower 3729,TX,75328,6.50,2024-01-01,2054-01-01
LN_MSV_3730,Massive Borrower 3730,TX,299968,1.40,2024-01-01,2054-01-01
LN_MSV_3731,Massive Borrower 3731,TX,492776,7.90,2024-01-01,2054-01-01
LN_MSV_3732,Massive Borrower 3732,TX,100277,8.50,2024-01-01,2054-01-01
LN_MSV_3733,Massive Borrower 3733,TX,250361,4.80,2024-01-01,2054-01-01
LN_MSV_3734,Massive Borrower 3734,TX,142459,5.80,2024-01-01,2054-01-01
LN_MSV_3735,Massive Borrower 3735,TX,147176,5.10,2024-01-01,2054-01-01
LN_MSV_3736,Massive Borrower 3736,TX,77894,6.40,2024-01-01,2054-01-01
LN_MSV_3737,Massive Borrower 3737,TX,102073,6.70,2024-01-01,2054-01-01
LN_MSV_3738,Massive Borrower 3738,TX,72477,9.40,2024-01-01,2054-01-01
LN_MSV_3739,Massive Borrower 3739,TX,184424,6.80,2024-01-01,2054-01-01
LN_MSV_3740,Massive Borrower 3740,TX,71680,3.40,2024-01-01,2054-01-01
LN_MSV_3741,Massive Borrower 3741,TX,294618,9.90,2024-01-01,2054-01-01
LN_MSV_3742,Massive Borrower 3742,TX,118091,4.30,2024-01-01,2054-01-01
LN_MSV_3743,Massive Borrower 3743,TX,449400,8.20,2024-01-01,2054-01-01
LN_MSV_3744,Massive Borrower 3744,TX,381019,7.40,2024-01-01,2054-01-01
LN_MSV_3745,Massive Borrower 3745,TX,83382,8.00,2024-01-01,2054-01-01
LN_MSV_3746,Massive Borrower 3746,TX,315120,4.40,2024-01-01,2054-01-01
LN_MSV_3747,Massive Borrower 3747,TX,498199,4.30,2024-01-01,2054-01-01
LN_MSV_3748,Massive Borrower 3748,TX,336384,3.40,2024-01-01,2054-01-01
LN_MSV_3749,Massive Borrower 3749,TX,193523,7.20,2024-01-01,2054-01-01
LN_MSV_3750,Massive Borrower 3750,TX,173509,1.50,2024-01-01,2054-01-01
LN_MSV_3751,Massive Borrower 3751,TX,309449,9.60,2024-01-01,2054-01-01
LN_MSV_3752,Massive Borrower 3752,TX,479333,8.40,2024-01-01,2054-01-01
LN_MSV_3753,Massive Borrower 3753,TX,250197,1.80,2024-01-01,2054-01-01
LN_MSV_3754,Massive Borrower 3754,TX,54802,4.10,2024-01-01,2054-01-01
LN_MSV_3755,Massive Borrower 3755,TX,170666,9.10,2024-01-01,2054-01-01
LN_MSV_3756,Massive Borrower 3756,TX,390224,8.10,2024-01-01,2054-01-01
LN_MSV_3757,Massive Borrower 3757,TX,334933,4.40,2024-01-01,2054-01-01
LN_MSV_3758,Massive Borrower 3758,TX,243727,2.00,2024-01-01,2054-01-01
LN_MSV_3759,Massive Borrower 3759,TX,375782,6.90,2024-01-01,2054-01-01
LN_MSV_3760,Massive Borrower 3760,TX,166611,6.10,2024-01-01,2054-01-01
LN_MSV_3761,Massive Borrower 3761,TX,94321,1.30,2024-01-01,2054-01-01
LN_MSV_3762,Massive Borrower 3762,TX,222207,7.20,2024-01-01,2054-01-01
LN_MSV_3763,Massive Borrower 3763,TX,80859,5.00,2024-01-01,2054-01-01
LN_MSV_3764,Massive Borrower 3764,TX,112595,5.30,2024-01-01,2054-01-01
LN_MSV_3765,Massive Borrower 3765,TX,474588,3.00,2024-01-01,2054-01-01
LN_MSV_3766,Massive Borrower 3766,TX,119261,5.80,2024-01-01,2054-01-01
LN_MSV_3767,Massive Borrower 3767,TX,475410,7.90,2024-01-01,2054-01-01
LN_MSV_3768,Massive Borrower 3768,TX,140587,4.30,2024-01-01,2054-01-01
LN_MSV_3769,Massive Borrower 3769,TX,237399,3.80,2024-01-01,2054-01-01
LN_MSV_3770,Massive Borrower 3770,TX,482869,7.40,2024-01-01,2054-01-01
LN_MSV_3771,Massive Borrower 3771,TX,338446,7.00,2024-01-01,2054-01-01
LN_MSV_3772,Massive Borrower 3772,TX,60075,2.60,2024-01-01,2054-01-01
LN_MSV_3773,Massive Borrower 3773,TX,141538,3.60,2024-01-01,2054-01-01
LN_MSV_3774,Massive Borrower 3774,TX,142609,2.90,2024-01-01,2054-01-01
LN_MSV_3775,Massive Borrower 3775,TX,148167,5.10,2024-01-01,2054-01-01
LN_MSV_3776,Massive Borrower 3776,TX,269968,9.70,2024-01-01,2054-01-01
LN_MSV_3777,Massive Borrower 3777,TX,234702,5.40,2024-01-01,2054-01-01
LN_MSV_3778,Massive Borrower 3778,TX,300002,6.20,2024-01-01,2054-01-01
LN_MSV_3779,Massive Borrower 3779,TX,485935,7.60,2024-01-01,2054-01-01
LN_MSV_3780,Massive Borrower 3780,TX,137400,4.10,2024-01-01,2054-01-01
LN_MSV_3781,Massive Borrower 3781,TX,431702,9.80,2024-01-01,2054-01-01
LN_MSV_3782,Massive Borrower 3782,TX,425998,7.80,2024-01-01,2054-01-01
LN_MSV_3783,Massive Borrower 3783,TX,458425,8.50,2024-01-01,2054-01-01
LN_MSV_3784,Massive Borrower 3784,TX,233445,6.00,2024-01-01,2054-01-01
LN_MSV_3785,Massive Borrower 3785,TX,265973,8.70,2024-01-01,2054-01-01
LN_MSV_3786,Massive Borrower 3786,TX,94969,2.70,2024-01-01,2054-01-01
LN_MSV_3787,Massive Borrower 3787,TX,137204,7.90,2024-01-01,2054-01-01
LN_MSV_3788,Massive Borrower 3788,TX,70005,7.90,2024-01-01,2054-01-01
LN_MSV_3789,Massive Borrower 3789,TX,494928,8.10,2024-01-01,2054-01-01
LN_MSV_3790,Massive Borrower 3790,TX,397097,8.40,2024-01-01,2054-01-01
LN_MSV_3791,Massive Borrower 3791,TX,156705,1.70,2024-01-01,2054-01-01
LN_MSV_3792,Massive Borrower 3792,TX,299450,8.60,2024-01-01,2054-01-01
LN_MSV_3793,Massive Borrower 3793,TX,147815,3.20,2024-01-01,2054-01-01
LN_MSV_3794,Massive Borrower 3794,TX,251718,5.70,2024-01-01,2054-01-01
LN_MSV_3795,Massive Borrower 3795,TX,210112,8.50,2024-01-01,2054-01-01
LN_MSV_3796,Massive Borrower 3796,TX,439285,7.90,2024-01-01,2054-01-01
LN_MSV_3797,Massive Borrower 3797,TX,347607,5.60,2024-01-01,2054-01-01
LN_MSV_3798,Massive Borrower 3798,TX,464904,8.20,2024-01-01,2054-01-01
LN_MSV_3799,Massive Borrower 3799,TX,486786,1.80,2024-01-01,2054-01-01
LN_MSV_3800,Massive Borrower 3800,TX,286374,1.20,2024-01-01,2054-01-01
LN_MSV_3801,Massive Borrower 3801,TX,387451,9.20,2024-01-01,2054-01-01
LN_MSV_3802,Massive Borrower 3802,TX,188447,7.70,2024-01-01,2054-01-01
LN_MSV_3803,Massive Borrower 3803,TX,244566,2.70,2024-01-01,2054-01-01
LN_MSV_3804,Massive Borrower 3804,TX,136522,1.40,2024-01-01,2054-01-01
LN_MSV_3805,Massive Borrower 3805,TX,386145,7.50,2024-01-01,2054-01-01
LN_MSV_3806,Massive Borrower 3806,TX,334799,8.50,2024-01-01,2054-01-01
LN_MSV_3807,Massive Borrower 3807,TX,91270,1.70,2024-01-01,2054-01-01
LN_MSV_3808,Massive Borrower 3808,TX,372752,4.80,2024-01-01,2054-01-01
LN_MSV_3809,Massive Borrower 3809,TX,382316,4.30,2024-01-01,2054-01-01
LN_MSV_3810,Massive Borrower 3810,TX,247170,7.80,2024-01-01,2054-01-01
LN_MSV_3811,Massive Borrower 3811,TX,316603,6.50,2024-01-01,2054-01-01
LN_MSV_3812,Massive Borrower 3812,TX,240759,4.40,2024-01-01,2054-01-01
LN_MSV_3813,Massive Borrower 3813,TX,60360,4.50,2024-01-01,2054-01-01
LN_MSV_3814,Massive Borrower 3814,TX,100714,3.90,2024-01-01,2054-01-01
LN_MSV_3815,Massive Borrower 3815,TX,220119,8.50,2024-01-01,2054-01-01
LN_MSV_3816,Massive Borrower 3816,TX,120490,4.80,2024-01-01,2054-01-01
LN_MSV_3817,Massive Borrower 3817,TX,153374,7.80,2024-01-01,2054-01-01
LN_MSV_3818,Massive Borrower 3818,TX,399392,7.50,2024-01-01,2054-01-01
LN_MSV_3819,Massive Borrower 3819,TX,319663,3.60,2024-01-01,2054-01-01
LN_MSV_3820,Massive Borrower 3820,TX,229886,9.90,2024-01-01,2054-01-01
LN_MSV_3821,Massive Borrower 3821,TX,431265,5.80,2024-01-01,2054-01-01
LN_MSV_3822,Massive Borrower 3822,TX,487075,7.50,2024-01-01,2054-01-01
LN_MSV_3823,Massive Borrower 3823,TX,104064,9.70,2024-01-01,2054-01-01
LN_MSV_3824,Massive Borrower 3824,TX,450417,2.90,2024-01-01,2054-01-01
LN_MSV_3825,Massive Borrower 3825,TX,268813,6.30,2024-01-01,2054-01-01
LN_MSV_3826,Massive Borrower 3826,TX,167899,8.20,2024-01-01,2054-01-01
LN_MSV_3827,Massive Borrower 3827,TX,464473,2.80,2024-01-01,2054-01-01
LN_MSV_3828,Massive Borrower 3828,TX,245102,4.20,2024-01-01,2054-01-01
LN_MSV_3829,Massive Borrower 3829,TX,95869,9.90,2024-01-01,2054-01-01
LN_MSV_3830,Massive Borrower 3830,TX,76308,8.30,2024-01-01,2054-01-01
LN_MSV_3831,Massive Borrower 3831,TX,330842,9.70,2024-01-01,2054-01-01
LN_MSV_3832,Massive Borrower 3832,TX,338568,4.20,2024-01-01,2054-01-01
LN_MSV_3833,Massive Borrower 3833,TX,447311,1.00,2024-01-01,2054-01-01
LN_MSV_3834,Massive Borrower 3834,TX,247629,6.40,2024-01-01,2054-01-01
LN_MSV_3835,Massive Borrower 3835,TX,359724,2.70,2024-01-01,2054-01-01
LN_MSV_3836,Massive Borrower 3836,TX,134785,3.90,2024-01-01,2054-01-01
LN_MSV_3837,Massive Borrower 3837,TX,279924,3.10,2024-01-01,2054-01-01
LN_MSV_3838,Massive Borrower 3838,TX,433557,3.10,2024-01-01,2054-01-01
LN_MSV_3839,Massive Borrower 3839,TX,418715,3.70,2024-01-01,2054-01-01
LN_MSV_3840,Massive Borrower 3840,TX,131381,2.20,2024-01-01,2054-01-01
LN_MSV_3841,Massive Borrower 3841,TX,428908,6.40,2024-01-01,2054-01-01
LN_MSV_3842,Massive Borrower 3842,TX,303481,4.90,2024-01-01,2054-01-01
LN_MSV_3843,Massive Borrower 3843,TX,367382,6.40,2024-01-01,2054-01-01
LN_MSV_3844,Massive Borrower 3844,TX,421810,4.60,2024-01-01,2054-01-01
LN_MSV_3845,Massive Borrower 3845,TX,94533,7.10,2024-01-01,2054-01-01
LN_MSV_3846,Massive Borrower 3846,TX,326412,6.20,2024-01-01,2054-01-01
LN_MSV_3847,Massive Borrower 3847,TX,195757,6.70,2024-01-01,2054-01-01
LN_MSV_3848,Massive Borrower 3848,TX,460339,9.20,2024-01-01,2054-01-01
LN_MSV_3849,Massive Borrower 3849,TX,146693,2.60,2024-01-01,2054-01-01
LN_MSV_3850,Massive Borrower 3850,TX,377238,1.60,2024-01-01,2054-01-01
LN_MSV_3851,Massive Borrower 3851,TX,498474,5.60,2024-01-01,2054-01-01
LN_MSV_3852,Massive Borrower 3852,TX,186536,4.30,2024-01-01,2054-01-01
LN_MSV_3853,Massive Borrower 3853,TX,427116,3.30,2024-01-01,2054-01-01
LN_MSV_3854,Massive Borrower 3854,TX,180697,5.00,2024-01-01,2054-01-01
LN_MSV_3855,Massive Borrower 3855,TX,301987,6.30,2024-01-01,2054-01-01
LN_MSV_3856,Massive Borrower 3856,TX,280902,3.90,2024-01-01,2054-01-01
LN_MSV_3857,Massive Borrower 3857,TX,399930,1.80,2024-01-01,2054-01-01
LN_MSV_3858,Massive Borrower 3858,TX,286556,7.30,2024-01-01,2054-01-01
LN_MSV_3859,Massive Borrower 3859,TX,393136,8.00,2024-01-01,2054-01-01
LN_MSV_3860,Massive Borrower 3860,TX,468363,2.00,2024-01-01,2054-01-01
LN_MSV_3861,Massive Borrower 3861,TX,209777,2.10,2024-01-01,2054-01-01
LN_MSV_3862,Massive Borrower 3862,TX,385506,4.00,2024-01-01,2054-01-01
LN_MSV_3863,Massive Borrower 3863,TX,428868,8.80,2024-01-01,2054-01-01
LN_MSV_3864,Massive Borrower 3864,TX,443584,7.50,2024-01-01,2054-01-01
LN_MSV_3865,Massive Borrower 3865,TX,52191,7.60,2024-01-01,2054-01-01
LN_MSV_3866,Massive Borrower 3866,TX,212722,4.60,2024-01-01,2054-01-01
LN_MSV_3867,Massive Borrower 3867,TX,65727,4.80,2024-01-01,2054-01-01
LN_MSV_3868,Massive Borrower 3868,TX,125265,6.40,2024-01-01,2054-01-01
LN_MSV_3869,Massive Borrower 3869,TX,389085,1.90,2024-01-01,2054-01-01
LN_MSV_3870,Massive Borrower 3870,TX,205593,1.30,2024-01-01,2054-01-01
LN_MSV_3871,Massive Borrower 3871,TX,242429,2.50,2024-01-01,2054-01-01
LN_MSV_3872,Massive Borrower 3872,TX,241012,4.80,2024-01-01,2054-01-01
LN_MSV_3873,Massive Borrower 3873,TX,100338,8.20,2024-01-01,2054-01-01
LN_MSV_3874,Massive Borrower 3874,TX,381678,7.10,2024-01-01,2054-01-01
LN_MSV_3875,Massive Borrower 3875,TX,292527,3.10,2024-01-01,2054-01-01
LN_MSV_3876,Massive Borrower 3876,TX,438392,7.40,2024-01-01,2054-01-01
LN_MSV_3877,Massive Borrower 3877,TX,104856,9.00,2024-01-01,2054-01-01
LN_MSV_3878,Massive Borrower 3878,TX,494821,6.00,2024-01-01,2054-01-01
LN_MSV_3879,Massive Borrower 3879,TX,200584,8.90,2024-01-01,2054-01-01
LN_MSV_3880,Massive Borrower 3880,TX,269523,6.60,2024-01-01,2054-01-01
LN_MSV_3881,Massive Borrower 3881,TX,430408,6.90,2024-01-01,2054-01-01
LN_MSV_3882,Massive Borrower 3882,TX,391148,5.50,2024-01-01,2054-01-01
LN_MSV_3883,Massive Borrower 3883,TX,325892,8.10,2024-01-01,2054-01-01
LN_MSV_3884,Massive Borrower 3884,TX,204215,2.10,2024-01-01,2054-01-01
LN_MSV_3885,Massive Borrower 3885,TX,338793,3.40,2024-01-01,2054-01-01
LN_MSV_3886,Massive Borrower 3886,TX,406931,5.60,2024-01-01,2054-01-01
LN_MSV_3887,Massive Borrower 3887,TX,345857,3.00,2024-01-01,2054-01-01
LN_MSV_3888,Massive Borrower 3888,TX,294641,7.90,2024-01-01,2054-01-01
LN_MSV_3889,Massive Borrower 3889,TX,420949,6.40,2024-01-01,2054-01-01
LN_MSV_3890,Massive Borrower 3890,TX,112545,1.00,2024-01-01,2054-01-01
LN_MSV_3891,Massive Borrower 3891,TX,164590,9.70,2024-01-01,2054-01-01
LN_MSV_3892,Massive Borrower 3892,TX,443731,6.60,2024-01-01,2054-01-01
LN_MSV_3893,Massive Borrower 3893,TX,129741,7.00,2024-01-01,2054-01-01
LN_MSV_3894,Massive Borrower 3894,TX,441226,9.50,2024-01-01,2054-01-01
LN_MSV_3895,Massive Borrower 3895,TX,272030,7.70,2024-01-01,2054-01-01
LN_MSV_3896,Massive Borrower 3896,TX,169892,4.70,2024-01-01,2054-01-01
LN_MSV_3897,Massive Borrower 3897,TX,89560,6.50,2024-01-01,2054-01-01
LN_MSV_3898,Massive Borrower 3898,TX,102839,2.60,2024-01-01,2054-01-01
LN_MSV_3899,Massive Borrower 3899,TX,114763,1.00,2024-01-01,2054-01-01
LN_MSV_3900,Massive Borrower 3900,TX,321770,9.90,2024-01-01,2054-01-01
LN_MSV_3901,Massive Borrower 3901,TX,483733,2.50,2024-01-01,2054-01-01
LN_MSV_3902,Massive Borrower 3902,TX,138981,5.90,2024-01-01,2054-01-01
LN_MSV_3903,Massive Borrower 3903,TX,448398,3.70,2024-01-01,2054-01-01
LN_MSV_3904,Massive Borrower 3904,TX,145864,9.90,2024-01-01,2054-01-01
LN_MSV_3905,Massive Borrower 3905,TX,296526,6.20,2024-01-01,2054-01-01
LN_MSV_3906,Massive Borrower 3906,TX,95876,1.80,2024-01-01,2054-01-01
LN_MSV_3907,Massive Borrower 3907,TX,307794,3.90,2024-01-01,2054-01-01
LN_MSV_3908,Massive Borrower 3908,TX,400329,7.40,2024-01-01,2054-01-01
LN_MSV_3909,Massive Borrower 3909,TX,76310,5.80,2024-01-01,2054-01-01
LN_MSV_3910,Massive Borrower 3910,TX,332881,3.90,2024-01-01,2054-01-01
LN_MSV_3911,Massive Borrower 3911,TX,134795,3.50,2024-01-01,2054-01-01
LN_MSV_3912,Massive Borrower 3912,TX,451764,4.60,2024-01-01,2054-01-01
LN_MSV_3913,Massive Borrower 3913,TX,326504,6.90,2024-01-01,2054-01-01
LN_MSV_3914,Massive Borrower 3914,TX,222434,6.70,2024-01-01,2054-01-01
LN_MSV_3915,Massive Borrower 3915,TX,305554,9.80,2024-01-01,2054-01-01
LN_MSV_3916,Massive Borrower 3916,TX,266160,4.10,2024-01-01,2054-01-01
LN_MSV_3917,Massive Borrower 3917,TX,464065,9.90,2024-01-01,2054-01-01
LN_MSV_3918,Massive Borrower 3918,TX,293597,1.10,2024-01-01,2054-01-01
LN_MSV_3919,Massive Borrower 3919,TX,350361,7.00,2024-01-01,2054-01-01
LN_MSV_3920,Massive Borrower 3920,TX,141065,7.80,2024-01-01,2054-01-01
LN_MSV_3921,Massive Borrower 3921,TX,104076,4.30,2024-01-01,2054-01-01
LN_MSV_3922,Massive Borrower 3922,TX,245684,4.30,2024-01-01,2054-01-01
LN_MSV_3923,Massive Borrower 3923,TX,157043,9.50,2024-01-01,2054-01-01
LN_MSV_3924,Massive Borrower 3924,TX,166578,5.10,2024-01-01,2054-01-01
LN_MSV_3925,Massive Borrower 3925,TX,280062,8.40,2024-01-01,2054-01-01
LN_MSV_3926,Massive Borrower 3926,TX,132577,5.30,2024-01-01,2054-01-01
LN_MSV_3927,Massive Borrower 3927,TX,464309,1.40,2024-01-01,2054-01-01
LN_MSV_3928,Massive Borrower 3928,TX,98272,1.10,2024-01-01,2054-01-01
LN_MSV_3929,Massive Borrower 3929,TX,369443,3.10,2024-01-01,2054-01-01
LN_MSV_3930,Massive Borrower 3930,TX,399694,3.10,2024-01-01,2054-01-01
LN_MSV_3931,Massive Borrower 3931,TX,188731,6.40,2024-01-01,2054-01-01
LN_MSV_3932,Massive Borrower 3932,TX,123219,9.50,2024-01-01,2054-01-01
LN_MSV_3933,Massive Borrower 3933,TX,276934,3.60,2024-01-01,2054-01-01
LN_MSV_3934,Massive Borrower 3934,TX,156420,1.10,2024-01-01,2054-01-01
LN_MSV_3935,Massive Borrower 3935,TX,198149,6.00,2024-01-01,2054-01-01
LN_MSV_3936,Massive Borrower 3936,TX,188483,5.40,2024-01-01,2054-01-01
LN_MSV_3937,Massive Borrower 3937,TX,337109,5.40,2024-01-01,2054-01-01
LN_MSV_3938,Massive Borrower 3938,TX,199925,7.20,2024-01-01,2054-01-01
LN_MSV_3939,Massive Borrower 3939,TX,394207,6.80,2024-01-01,2054-01-01
LN_MSV_3940,Massive Borrower 3940,TX,322383,1.50,2024-01-01,2054-01-01
LN_MSV_3941,Massive Borrower 3941,TX,444155,3.20,2024-01-01,2054-01-01
LN_MSV_3942,Massive Borrower 3942,TX,447326,6.10,2024-01-01,2054-01-01
LN_MSV_3943,Massive Borrower 3943,TX,335015,9.20,2024-01-01,2054-01-01
LN_MSV_3944,Massive Borrower 3944,TX,404140,8.80,2024-01-01,2054-01-01
LN_MSV_3945,Massive Borrower 3945,TX,405445,1.70,2024-01-01,2054-01-01
LN_MSV_3946,Massive Borrower 3946,TX,402312,5.70,2024-01-01,2054-01-01
LN_MSV_3947,Massive Borrower 3947,TX,407786,1.20,2024-01-01,2054-01-01
LN_MSV_3948,Massive Borrower 3948,TX,496377,2.20,2024-01-01,2054-01-01
LN_MSV_3949,Massive Borrower 3949,TX,186018,7.60,2024-01-01,2054-01-01
LN_MSV_3950,Massive Borrower 3950,TX,465771,7.80,2024-01-01,2054-01-01
LN_MSV_3951,Massive Borrower 3951,TX,260248,1.30,2024-01-01,2054-01-01
LN_MSV_3952,Massive Borrower 3952,TX,310876,5.40,2024-01-01,2054-01-01
LN_MSV_3953,Massive Borrower 3953,TX,257568,2.80,2024-01-01,2054-01-01
LN_MSV_3954,Massive Borrower 3954,TX,106820,2.00,2024-01-01,2054-01-01
LN_MSV_3955,Massive Borrower 3955,TX,307402,6.90,2024-01-01,2054-01-01
LN_MSV_3956,Massive Borrower 3956,TX,120093,3.20,2024-01-01,2054-01-01
LN_MSV_3957,Massive Borrower 3957,TX,457869,2.90,2024-01-01,2054-01-01
LN_MSV_3958,Massive Borrower 3958,TX,192039,1.80,2024-01-01,2054-01-01
LN_MSV_3959,Massive Borrower 3959,TX,211391,7.80,2024-01-01,2054-01-01
LN_MSV_3960,Massive Borrower 3960,TX,67892,1.80,2024-01-01,2054-01-01
LN_MSV_3961,Massive Borrower 3961,TX,285822,6.30,2024-01-01,2054-01-01
LN_MSV_3962,Massive Borrower 3962,TX,296565,4.40,2024-01-01,2054-01-01
LN_MSV_3963,Massive Borrower 3963,TX,149309,4.40,2024-01-01,2054-01-01
LN_MSV_3964,Massive Borrower 3964,TX,347155,2.80,2024-01-01,2054-01-01
LN_MSV_3965,Massive Borrower 3965,TX,208618,7.00,2024-01-01,2054-01-01
LN_MSV_3966,Massive Borrower 3966,TX,413273,3.40,2024-01-01,2054-01-01
LN_MSV_3967,Massive Borrower 3967,TX,135930,6.90,2024-01-01,2054-01-01
LN_MSV_3968,Massive Borrower 3968,TX,417970,1.90,2024-01-01,2054-01-01
LN_MSV_3969,Massive Borrower 3969,TX,435355,4.50,2024-01-01,2054-01-01
LN_MSV_3970,Massive Borrower 3970,TX,327322,4.70,2024-01-01,2054-01-01
LN_MSV_3971,Massive Borrower 3971,TX,269333,2.10,2024-01-01,2054-01-01
LN_MSV_3972,Massive Borrower 3972,TX,212493,7.60,2024-01-01,2054-01-01
LN_MSV_3973,Massive Borrower 3973,TX,200784,1.50,2024-01-01,2054-01-01
LN_MSV_3974,Massive Borrower 3974,TX,149256,6.30,2024-01-01,2054-01-01
LN_MSV_3975,Massive Borrower 3975,TX,442450,3.30,2024-01-01,2054-01-01
LN_MSV_3976,Massive Borrower 3976,TX,240812,2.30,2024-01-01,2054-01-01
LN_MSV_3977,Massive Borrower 3977,TX,135960,3.30,2024-01-01,2054-01-01
LN_MSV_3978,Massive Borrower 3978,TX,446135,9.40,2024-01-01,2054-01-01
LN_MSV_3979,Massive Borrower 3979,TX,94046,8.00,2024-01-01,2054-01-01
LN_MSV_3980,Massive Borrower 3980,TX,377988,6.30,2024-01-01,2054-01-01
LN_MSV_3981,Massive Borrower 3981,TX,443829,3.20,2024-01-01,2054-01-01
LN_MSV_3982,Massive Borrower 3982,TX,231607,2.10,2024-01-01,2054-01-01
LN_MSV_3983,Massive Borrower 3983,TX,417178,8.10,2024-01-01,2054-01-01
LN_MSV_3984,Massive Borrower 3984,TX,403117,7.70,2024-01-01,2054-01-01
LN_MSV_3985,Massive Borrower 3985,TX,303384,10.00,2024-01-01,2054-01-01
LN_MSV_3986,Massive Borrower 3986,TX,125665,9.40,2024-01-01,2054-01-01
LN_MSV_3987,Massive Borrower 3987,TX,331839,3.60,2024-01-01,2054-01-01
LN_MSV_3988,Massive Borrower 3988,TX,183616,6.40,2024-01-01,2054-01-01
LN_MSV_3989,Massive Borrower 3989,TX,468840,8.70,2024-01-01,2054-01-01
LN_MSV_3990,Massive Borrower 3990,TX,378883,6.00,2024-01-01,2054-01-01
LN_MSV_3991,Massive Borrower 3991,TX,221767,5.30,2024-01-01,2054-01-01
LN_MSV_3992,Massive Borrower 3992,TX,440752,3.00,2024-01-01,2054-01-01
LN_MSV_3993,Massive Borrower 3993,TX,497724,9.20,2024-01-01,2054-01-01
LN_MSV_3994,Massive Borrower 3994,TX,86354,3.20,2024-01-01,2054-01-01
LN_MSV_3995,Massive Borrower 3995,TX,269753,1.30,2024-01-01,2054-01-01
LN_MSV_3996,Massive Borrower 3996,TX,368979,7.30,2024-01-01,2054-01-01
LN_MSV_3997,Massive Borrower 3997,TX,117989,1.80,2024-01-01,2054-01-01
LN_MSV_3998,Massive Borrower 3998,TX,323032,7.00,2024-01-01,2054-01-01
LN_MSV_3999,Massive Borrower 3999,TX,446597,3.90,2024-01-01,2054-01-01
LN_MSV_4000,Massive Borrower 4000,TX,460367,3.80,2024-01-01,2054-01-01
LN_MSV_4001,Massive Borrower 4001,TX,200288,6.20,2024-01-01,2054-01-01
LN_MSV_4002,Massive Borrower 4002,TX,248473,8.90,2024-01-01,2054-01-01
