loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-103783,Barbara Jackson,10/11/2019,10/11/2048,728000,618800,4.8,1933,Default,Condo,FL,55,738,54157
LN-103784,Karen Brown,07/07/2021,07/07/2049,376000,233120,7.13,3879,30 Days Delinquent,Condo,SC,83,687,91995
LN-103785,Donald Jackson,06/14/2022,06/14/2042,463000,435220,6.84,3671,Current,Multi Family,WI,74,800,30909
LN-103786,Michelle Hernandez,10/09/2020,10/09/2045,521000,401170,7.04,3993,Paid Off,Townhouse,SC,84,739,62754
LN-103787,Lisa Brown,07/08/2019,07/08/2045,838000,804480,7.31,2869,Default,Townhouse,TN,73,648,72343
LN-103788,John Jackson,09/15/2019,09/15/2048,815000,635700,3.47,3558,Paid Off,Commercial,MO,56,684,87435
LN-103789,Margaret Thomas,11/05/2018,11/05/2043,739000,546860,5.11,2385,Current,Condo,MO,62,820,14307
LN-103790,Paul Martin,08/10/2019,08/10/2045,221000,205530,4.97,3941,Current,Townhouse,NC,66,694,40402
LN-103791,Sarah Davis,06/15/2019,06/15/2046,653000,633410,6.79,3970,Default,Single Family,VA,81,696,37304
LN-103792,Jennifer Thompson,04/12/2020,04/12/2039,517000,434280,3.66,3967,Paid Off,Commercial,LA,91,746,54146
LN-103793,Mark Lewis,02/18/2020,02/18/2035,260000,249600,3.42,2859,Paid Off,Commercial,UT,78,782,68795
LN-103794,Nancy Harris,08/07/2019,08/07/2035,212000,201400,5.24,3084,Paid Off,Single Family,AL,67,781,74049
LN-103795,Robert Williams,11/01/2019,11/01/2042,198000,122760,3.76,3569,30 Days Delinquent,Townhouse,TN,91,775,66113
LN-103796,Susan Thompson,07/12/2023,07/12/2048,525000,325500,4.31,1420,60 Days Delinquent,Single Family,CO,62,645,75133
LN-103797,Sarah Brown,08/13/2022,08/13/2041,412000,354320,6.94,4023,60 Days Delinquent,Condo,AL,62,655,90295
LN-103798,Michelle Miller,07/12/2022,07/12/2037,775000,503750,5.38,4376,Default,Single Family,AL,57,700,63204
LN-103799,Lisa Thomas,09/09/2023,09/09/2048,777000,707070,7.1,3375,Paid Off,Multi Family,LA,66,755,61266
LN-103800,Daniel Martinez,04/16/2020,04/16/2037,755000,732350,6.01,2980,Paid Off,Multi Family,CO,88,791,91972
LN-103801,Emily Lee,04/24/2023,04/24/2053,790000,600400,3.33,4316,90+ Days Delinquent,Commercial,TX,76,787,19186
LN-103802,Joshua Garcia,05/13/2019,05/13/2045,595000,499800,3.82,1409,60 Days Delinquent,Condo,TN,68,685,85742
LN-103803,Barbara Davis,07/18/2019,07/18/2044,335000,251250,6.9,3070,Current,Townhouse,GA,90,807,58659
LN-103804,Betty Johnson,09/20/2022,09/20/2050,356000,309720,3.7,2318,60 Days Delinquent,Single Family,LA,93,702,71454
LN-103805,Susan Wilson,07/04/2019,07/04/2038,199000,145270,7.01,2106,Current,Single Family,MI,88,787,32656
LN-103806,Matthew Williams,03/14/2022,03/14/2047,850000,654500,7.6,2630,Default,Townhouse,OR,89,769,44324
LN-103807,Steven Johnson,01/20/2021,01/20/2041,484000,295240,7.32,4359,Current,Single Family,TN,86,649,63649
LN-103808,Barbara Martinez,05/04/2021,05/04/2046,287000,226730,5.99,2081,Default,Condo,WA,59,639,46688
LN-103809,Joshua Thompson,02/18/2020,02/18/2048,795000,556500,6.3,2245,90+ Days Delinquent,Condo,OH,79,743,13277
LN-103810,David Martinez,02/28/2021,02/28/2047,476000,366520,5.19,3460,90+ Days Delinquent,Multi Family,WI,58,627,44983
LN-103811,Susan Jackson,10/04/2021,10/04/2051,616000,437360,3.86,4068,30 Days Delinquent,Commercial,KY,88,698,56466
LN-103812,Anthony Brown,08/04/2020,08/04/2040,307000,270160,4.17,1845,90+ Days Delinquent,Condo,LA,89,654,19439
LN-103813,Ashley Jackson,04/15/2020,04/15/2035,362000,282360,5.29,4044,Paid Off,Townhouse,NJ,90,631,54132
LN-103814,Ashley Taylor,12/20/2019,12/20/2034,266000,215460,6.07,4401,90+ Days Delinquent,Townhouse,MA,56,794,30815
LN-103815,Kimberly Robinson,09/14/2019,09/14/2039,395000,383150,4.29,2742,90+ Days Delinquent,Single Family,OH,89,746,68926
LN-103816,Charles Ramirez,01/08/2022,01/08/2046,804000,779880,5.68,3583,Current,Commercial,TX,84,797,70882
LN-103817,Jennifer Hernandez,10/18/2018,10/18/2038,443000,314530,5.52,3775,Paid Off,Multi Family,SC,69,796,66075
LN-103818,Ashley Garcia,08/08/2018,08/08/2047,503000,306830,6.57,3655,Current,Single Family,UT,58,733,58691
LN-103819,Donald Martinez,07/18/2021,07/18/2042,843000,665970,4.2,1600,90+ Days Delinquent,Condo,TN,89,730,99388
LN-103820,Donna Williams,09/05/2021,09/05/2046,413000,400610,6.98,1339,60 Days Delinquent,Condo,MO,84,679,38791
LN-103821,Daniel Hernandez,11/02/2021,11/02/2051,170000,144500,5.87,2715,30 Days Delinquent,Townhouse,VA,60,647,60920
LN-103822,James Davis,12/23/2021,12/23/2049,632000,448720,3.46,1499,90+ Days Delinquent,Commercial,IN,61,633,23138
LN-103823,Linda Lopez,03/10/2019,03/10/2037,226000,205660,6.58,3920,Default,Multi Family,MN,69,717,82875
LN-103824,David White,04/23/2021,04/23/2050,744000,677040,5.16,3987,90+ Days Delinquent,Multi Family,WI,76,626,28151
LN-103825,James Jackson,02/09/2019,02/09/2045,761000,631630,4.07,2921,Default,Commercial,TN,84,644,74026
LN-103826,Susan Harris,12/06/2020,12/06/2048,528000,369600,7.05,3569,60 Days Delinquent,Single Family,OK,59,776,86499
LN-103827,Lisa Jones,10/02/2019,10/02/2049,832000,707200,4.41,4221,90+ Days Delinquent,Townhouse,FL,92,818,64145
LN-103828,Andrew Jackson,12/19/2018,12/19/2033,742000,682640,6.52,2124,90+ Days Delinquent,Single Family,IL,64,793,87432
LN-103829,Susan Jackson,08/11/2022,08/11/2041,236000,188800,4.51,1386,Current,Condo,CO,75,645,75866
LN-103830,Steven Sanchez,03/13/2018,03/13/2037,376000,308320,6.34,1815,Default,Single Family,IN,75,791,52698
LN-103831,William Johnson,04/23/2023,04/23/2041,475000,313500,4.47,3605,Default,Commercial,LA,94,712,52781
LN-103832,Linda Miller,09/11/2021,09/11/2047,571000,405410,7.09,1206,Current,Townhouse,WI,94,818,33966
LN-103833,Elizabeth Williams,11/11/2018,11/11/2035,170000,125800,6.73,1962,30 Days Delinquent,Single Family,MD,66,683,66700
LN-103834,Emily Martinez,07/10/2020,07/10/2037,652000,502040,7.29,1663,Paid Off,Condo,PA,69,809,78013
LN-103835,Sarah Miller,12/21/2021,12/21/2047,377000,229970,3.85,1695,30 Days Delinquent,Single Family,PA,63,775,80964
LN-103836,Joshua Williams,10/26/2019,10/26/2049,577000,363510,4.18,4235,30 Days Delinquent,Commercial,NJ,61,718,48987
LN-103837,Lisa Lee,11/10/2020,11/10/2036,277000,235450,5.09,3394,Default,Multi Family,WI,61,643,28680
LN-103838,Nancy Moore,02/19/2018,02/19/2034,184000,112240,6.73,3719,30 Days Delinquent,Condo,MO,67,638,30106
LN-103839,Nancy White,06/09/2021,06/09/2051,715000,579150,6.84,2935,90+ Days Delinquent,Townhouse,KY,56,668,24845
LN-103840,James Lee,01/20/2021,01/20/2046,714000,656880,4.27,3762,90+ Days Delinquent,Condo,MA,57,795,87968
LN-103841,Anthony Miller,05/21/2019,05/21/2039,695000,660250,4.41,3690,Current,Single Family,MD,73,755,48660
LN-103842,Margaret Jones,06/04/2020,06/04/2038,414000,289800,3.9,2554,Default,Commercial,OK,88,634,42744
LN-103843,Joshua Garcia,02/17/2023,02/17/2041,506000,303600,4.5,2878,90+ Days Delinquent,Townhouse,MI,61,717,68964
LN-103844,Jennifer Wilson,05/08/2020,05/08/2037,249000,151890,5.92,3303,Current,Multi Family,PA,92,676,30265
LN-103845,Elizabeth Jackson,04/11/2023,04/11/2040,405000,311850,6.82,3578,30 Days Delinquent,Townhouse,WI,62,736,54562
LN-103846,Margaret Williams,07/03/2023,07/03/2039,189000,143640,3.57,1637,60 Days Delinquent,Condo,LA,95,754,58370
LN-103847,John Moore,10/13/2019,10/13/2039,304000,264480,4.72,4182,Current,Condo,MI,77,621,25953
LN-103848,Jennifer Harris,07/04/2023,07/04/2038,670000,455600,3.84,4196,90+ Days Delinquent,Multi Family,NJ,88,762,77985
LN-103849,Mark Taylor,07/14/2018,07/14/2035,284000,272640,3.49,3439,60 Days Delinquent,Townhouse,CT,66,819,18138
LN-103850,Richard Gonzalez,01/07/2018,01/07/2037,606000,509040,5.62,3753,30 Days Delinquent,Multi Family,PA,59,727,65382
LN-103851,William Jackson,07/14/2022,07/14/2039,266000,239400,6.19,2194,30 Days Delinquent,Single Family,MI,78,815,67352
LN-103852,Steven Ramirez,01/19/2023,01/19/2047,614000,497340,6.46,1804,Current,Single Family,OK,89,675,15600
LN-103853,Susan White,12/14/2021,12/14/2049,707000,537320,4.56,2609,Current,Multi Family,IN,75,695,14679
LN-103854,Andrew Martinez,12/24/2018,12/24/2039,556000,505960,7.19,2663,Default,Single Family,MA,56,790,65360
LN-103855,Joshua Martin,09/13/2020,09/13/2037,635000,495300,4.4,1568,60 Days Delinquent,Multi Family,MN,60,783,48795
LN-103856,Mary Robinson,11/05/2020,11/05/2041,647000,407610,3.7,1773,60 Days Delinquent,Townhouse,SC,74,647,66380
LN-103857,Nancy Smith,07/05/2018,07/05/2044,819000,679770,5.98,3695,Current,Condo,MA,58,650,96839
LN-103858,William Anderson,05/03/2019,05/03/2040,583000,495550,4.72,2356,Default,Commercial,GA,59,739,70863
LN-103859,Elizabeth Garcia,02/05/2022,02/05/2048,433000,398360,4.67,2874,Current,Commercial,VA,92,638,59450
LN-103860,Steven Smith,09/19/2018,09/19/2042,237000,146940,3.63,2013,30 Days Delinquent,Commercial,AL,61,763,74055
LN-103861,James Lopez,12/13/2022,12/13/2042,478000,329820,3.32,2342,90+ Days Delinquent,Condo,NY,90,792,73151
LN-103862,Linda Anderson,01/09/2021,01/09/2038,597000,364170,4.49,2902,60 Days Delinquent,Condo,OR,67,741,82267
LN-103863,Elizabeth Jackson,10/05/2018,10/05/2039,819000,712530,7.57,1964,60 Days Delinquent,Townhouse,NJ,72,633,10653
LN-103864,Andrew Taylor,03/19/2023,03/19/2048,715000,650650,3.57,2327,Current,Townhouse,WI,58,788,92937
LN-103865,Barbara Martin,02/07/2021,02/07/2038,642000,597060,5.9,1703,60 Days Delinquent,Commercial,MI,63,787,96222
LN-103866,Donald Clark,12/14/2023,12/14/2043,733000,645040,6.84,4405,Current,Multi Family,VA,78,654,46606
LN-103867,Mary Jackson,09/12/2021,09/12/2046,397000,333480,4.81,1214,Current,Multi Family,CA,85,782,81507
LN-103868,Robert Sanchez,01/05/2022,01/05/2047,235000,143350,6.01,2151,Paid Off,Multi Family,MD,60,632,21458
LN-103869,Richard Jackson,07/28/2018,07/28/2046,509000,356300,3.63,2417,Current,Townhouse,IN,79,699,41296
LN-103870,Linda Perez,05/12/2020,05/12/2044,514000,380360,7.16,3008,60 Days Delinquent,Commercial,MD,71,794,15353
LN-103871,Mary Martinez,10/16/2023,10/16/2052,180000,131400,4.87,3681,Default,Townhouse,KY,69,754,73868
LN-103872,Andrew Sanchez,04/08/2022,04/08/2052,602000,523740,5.28,1643,Default,Condo,GA,73,717,72912
LN-103873,Linda Anderson,10/27/2022,10/27/2043,296000,227920,6.83,4093,Current,Multi Family,TX,76,696,14020
LN-103874,Charles Miller,03/15/2018,03/15/2039,420000,373800,5.37,3018,60 Days Delinquent,Single Family,MI,73,723,59082
LN-103875,Richard Williams,01/21/2018,01/21/2039,554000,409960,6.25,3753,30 Days Delinquent,Condo,MN,67,702,85312
LN-103876,Joseph Brown,03/24/2021,03/24/2048,755000,724800,7.09,1584,Current,Townhouse,WA,70,745,15229
LN-103877,Patricia Ramirez,04/17/2022,04/17/2049,800000,640000,6.98,3003,30 Days Delinquent,Commercial,UT,92,689,37826
LN-103878,Elizabeth Brown,08/12/2021,08/12/2043,652000,456400,5.77,3556,Current,Commercial,SC,57,795,34870
LN-103879,Joseph Lopez,01/16/2022,01/16/2050,571000,491060,7.17,2972,Default,Commercial,VA,79,629,39588
LN-103880,Thomas Jones,04/25/2022,04/25/2044,165000,118800,5.52,2622,Current,Condo,OR,73,814,86854
LN-103881,Christopher Davis,12/24/2021,12/24/2047,301000,204680,3.41,3501,Paid Off,Condo,OH,58,739,81537
LN-103882,Mark Ramirez,10/11/2022,10/11/2051,232000,194880,7.64,3549,Current,Commercial,NC,94,773,12854
LN-103883,Patricia Lee,04/21/2019,04/21/2038,520000,488800,5.18,1860,60 Days Delinquent,Townhouse,CO,90,810,71123
LN-103884,Mark Johnson,10/16/2018,10/16/2036,686000,493920,3.89,4180,Paid Off,Multi Family,NY,72,788,94277
LN-103885,Margaret Thompson,06/01/2018,06/01/2040,681000,476700,4.05,3619,Current,Single Family,SC,60,628,20012
LN-103886,Daniel Jackson,02/08/2020,02/08/2044,235000,211500,5.55,2478,90+ Days Delinquent,Condo,VA,68,804,37445
LN-103887,Paul Hernandez,02/10/2020,02/10/2045,378000,272160,4.03,2066,90+ Days Delinquent,Condo,KY,81,808,89914
LN-103888,James Perez,12/14/2022,12/14/2052,577000,403900,5.85,3709,Default,Condo,FL,62,710,53928
LN-103889,Paul Rodriguez,09/23/2021,09/23/2048,579000,550050,5.75,4031,Default,Commercial,OK,66,667,58604
LN-103890,Jennifer Miller,11/17/2023,11/17/2041,328000,226320,5.26,4123,60 Days Delinquent,Condo,MA,85,783,36785
LN-103891,Kimberly Jones,05/25/2018,05/25/2038,582000,372480,7.68,2596,Default,Commercial,CO,83,800,96406
LN-103892,Michelle Martin,05/26/2020,05/26/2042,658000,513240,5.04,3405,Paid Off,Condo,WI,89,698,41093
LN-103893,Jennifer Brown,10/25/2020,10/25/2048,623000,380030,5.72,1400,Current,Single Family,CA,72,725,27780
LN-103894,John Brown,03/17/2019,03/17/2035,307000,202620,5.46,1844,Default,Multi Family,KY,68,664,15877
LN-103895,Margaret Thompson,06/10/2023,06/10/2047,650000,604500,7.75,1775,Current,Multi Family,AZ,61,725,24426
LN-103896,Elizabeth Sanchez,09/08/2021,09/08/2040,259000,212380,4.71,3840,30 Days Delinquent,Commercial,MA,72,689,17196
LN-103897,John Williams,01/26/2022,01/26/2046,256000,240640,7,1921,Paid Off,Single Family,NJ,92,808,16641
LN-103898,Mark Williams,02/26/2020,02/26/2040,341000,265980,6.75,1287,30 Days Delinquent,Multi Family,CT,84,752,14790
LN-103899,Donald Taylor,12/16/2019,12/16/2043,488000,326960,7.16,4099,Default,Condo,MN,64,718,99228
LN-103900,Sarah Jones,01/23/2022,01/23/2046,270000,234900,5.95,2233,90+ Days Delinquent,Single Family,LA,55,804,99752
LN-103901,Susan Lee,09/11/2021,09/11/2044,471000,438030,6.66,3009,60 Days Delinquent,Single Family,SC,87,787,72379
LN-103902,Susan Lee,04/23/2023,04/23/2053,260000,192400,5.36,2514,Default,Townhouse,AL,83,637,66380
LN-103903,Jessica Johnson,10/27/2022,10/27/2048,712000,647920,5.62,2946,60 Days Delinquent,Commercial,MI,79,675,26189
LN-103904,Emily Thomas,05/23/2018,05/23/2040,787000,700430,6.03,4036,Default,Townhouse,MD,68,744,29451
LN-103905,Jessica Thomas,03/21/2021,03/21/2043,715000,693550,3.58,2944,Paid Off,Condo,OR,92,720,42320
LN-103906,Elizabeth Martin,11/14/2021,11/14/2048,697000,501840,3.84,4435,60 Days Delinquent,Condo,IN,60,702,50418
LN-103907,David Taylor,10/01/2019,10/01/2040,497000,362810,3.35,3226,Paid Off,Commercial,MD,67,640,17868
LN-103908,Sarah Smith,08/27/2023,08/27/2039,592000,426240,5.01,3367,60 Days Delinquent,Townhouse,VA,57,696,10049
LN-103909,Sandra Jackson,01/09/2020,01/09/2050,312000,249600,7.17,2570,60 Days Delinquent,Single Family,MN,90,628,57391
LN-103910,Jennifer Miller,02/21/2022,02/21/2046,294000,285180,5.83,2875,90+ Days Delinquent,Condo,AL,65,698,62206
LN-103911,Michael Lee,09/08/2018,09/08/2033,303000,269670,6.9,4498,Paid Off,Commercial,MN,84,680,79767
LN-103912,Anthony Robinson,07/14/2021,07/14/2045,242000,234740,4.07,2965,Default,Commercial,MD,56,758,13035
LN-103913,Elizabeth Ramirez,03/08/2018,03/08/2047,339000,206790,4.26,2250,30 Days Delinquent,Single Family,WI,55,796,18657
LN-103914,Lisa Jackson,02/15/2020,02/15/2039,418000,342760,6.03,2411,90+ Days Delinquent,Townhouse,OH,92,802,15069
LN-103915,Sarah Lee,02/22/2023,02/22/2042,437000,402040,4.66,3408,90+ Days Delinquent,Condo,UT,83,819,43333
LN-103916,Matthew Williams,08/21/2019,08/21/2039,641000,557670,5.06,2998,Default,Commercial,WI,62,727,41959
LN-103917,Margaret Lewis,09/21/2019,09/21/2046,441000,414540,7.26,4176,Paid Off,Multi Family,LA,73,691,50512
LN-103918,Joseph Thompson,03/04/2022,03/04/2037,821000,779950,7.57,1814,60 Days Delinquent,Single Family,KY,67,802,90140
LN-103919,Michael Perez,01/15/2021,01/15/2037,474000,412380,3.7,4038,Current,Commercial,FL,56,686,54440
LN-103920,Donna Davis,02/27/2018,02/27/2036,305000,210450,7.11,3476,60 Days Delinquent,Townhouse,VA,67,816,71430
LN-103921,Mary Rodriguez,03/16/2019,03/16/2036,325000,224250,4.27,3254,Paid Off,Single Family,VA,55,658,58803
LN-103922,Anthony Hernandez,10/28/2019,10/28/2044,192000,163200,5.74,2412,Paid Off,Commercial,KY,68,708,86611
LN-103923,Charles Rodriguez,12/27/2018,12/27/2034,817000,686280,4.27,4374,Default,Commercial,MO,78,797,27459
LN-103924,Jessica Thomas,10/28/2022,10/28/2039,506000,475640,7.17,2117,90+ Days Delinquent,Townhouse,FL,93,645,34606
LN-103925,Sarah Clark,01/02/2020,01/02/2043,344000,251120,5.64,2187,30 Days Delinquent,Condo,OK,60,777,35894
LN-103926,Richard White,05/10/2022,05/10/2050,281000,272570,3.59,1554,90+ Days Delinquent,Commercial,MN,80,685,97250
LN-103927,Matthew Thomas,03/19/2019,03/19/2041,589000,382850,4.55,2514,Default,Townhouse,WI,68,726,61113
LN-103928,Donna Taylor,05/13/2023,05/13/2045,420000,302400,7.71,1284,Current,Single Family,FL,72,709,52948
LN-103929,Margaret Thompson,03/13/2021,03/13/2044,395000,343650,4,4008,Current,Single Family,MO,57,710,44542
LN-103930,Paul Jones,02/02/2019,02/02/2044,319000,239250,5.09,4177,30 Days Delinquent,Multi Family,IL,65,753,45616
LN-103931,Richard Hernandez,03/17/2020,03/17/2046,561000,527340,5.33,1964,60 Days Delinquent,Condo,OR,64,817,22490
LN-103932,Jessica Sanchez,06/13/2020,06/13/2044,830000,755300,4.72,3338,Paid Off,Multi Family,CA,92,762,20792
LN-103933,William Gonzalez,08/04/2018,08/04/2040,426000,400440,7.26,3529,90+ Days Delinquent,Townhouse,OR,91,663,11922
LN-103934,Jessica Moore,11/11/2023,11/11/2041,213000,200220,3.87,2438,60 Days Delinquent,Condo,NJ,95,701,21815
LN-103935,Linda Wilson,03/24/2018,03/24/2045,559000,536640,6.41,3792,90+ Days Delinquent,Commercial,IL,83,657,63746
LN-103936,Donald Perez,01/14/2023,01/14/2039,775000,651000,4.48,1875,90+ Days Delinquent,Multi Family,IN,81,760,39738
LN-103937,Anthony Lewis,05/11/2019,05/11/2042,502000,321280,3.49,2359,30 Days Delinquent,Townhouse,CT,74,759,17108
LN-103938,David Gonzalez,02/10/2021,02/10/2039,811000,567700,4.34,4108,Default,Single Family,PA,59,698,53217
LN-103939,Margaret Ramirez,09/16/2018,09/16/2034,718000,481060,5.56,3357,60 Days Delinquent,Multi Family,UT,85,718,74741
LN-103940,Kimberly Sanchez,11/07/2023,11/07/2048,642000,398040,7.74,3145,Default,Commercial,TX,59,762,44753
LN-103941,Ashley Lee,10/11/2018,10/11/2044,658000,572460,3.83,3033,90+ Days Delinquent,Townhouse,OH,82,633,11869
LN-103942,Michael Miller,09/19/2023,09/19/2048,767000,467870,4.78,1884,30 Days Delinquent,Multi Family,MI,83,815,70350
LN-103943,Linda Martin,07/01/2019,07/01/2034,299000,194350,5.11,3282,30 Days Delinquent,Multi Family,MN,85,671,72707
LN-103944,Paul Ramirez,08/20/2021,08/20/2049,490000,298900,6.63,3753,Default,Multi Family,MI,89,666,26158
LN-103945,Richard Williams,03/02/2021,03/02/2040,694000,659300,5.84,3428,Current,Single Family,TX,75,712,29777
LN-103946,John Rodriguez,09/25/2021,09/25/2043,703000,632700,5.23,3063,Paid Off,Condo,WA,76,662,61702
LN-103947,Michelle Ramirez,07/01/2023,07/01/2049,527000,416330,7.02,1680,90+ Days Delinquent,Commercial,UT,70,680,62696
LN-103948,Richard White,10/02/2023,10/02/2039,733000,645040,4.32,4477,60 Days Delinquent,Condo,OH,69,816,42917
LN-103949,Matthew White,10/07/2022,10/07/2041,153000,128520,3.7,4113,60 Days Delinquent,Single Family,WI,79,811,30646
LN-103950,Joseph Lopez,11/13/2022,11/13/2051,801000,488610,7.53,1651,90+ Days Delinquent,Multi Family,NY,75,808,84144
LN-103951,Richard Williams,09/21/2018,09/21/2039,727000,479820,3.89,4250,30 Days Delinquent,Multi Family,OR,78,710,37616
LN-103952,William Davis,11/13/2018,11/13/2040,846000,769860,5.01,3105,30 Days Delinquent,Condo,VA,89,705,93620
LN-103953,William Clark,03/14/2023,03/14/2041,352000,334400,4.89,1693,Paid Off,Single Family,OH,78,716,79491
LN-103954,Michael Davis,12/09/2020,12/09/2040,373000,305860,4.22,2538,30 Days Delinquent,Commercial,CA,86,783,83098
LN-103955,Joseph Harris,07/02/2021,07/02/2050,831000,797760,6.71,2104,60 Days Delinquent,Commercial,OK,57,702,12719
LN-103956,Michelle Martin,12/15/2018,12/15/2039,355000,266250,4.15,2539,30 Days Delinquent,Townhouse,AZ,85,665,87393
LN-103957,Robert Thompson,05/24/2021,05/24/2050,518000,321160,3.72,3570,90+ Days Delinquent,Commercial,UT,68,744,75191
LN-103958,Anthony Ramirez,12/22/2022,12/22/2049,175000,161000,6.95,3728,Paid Off,Townhouse,WA,81,682,95551
LN-103959,Thomas Thompson,06/09/2020,06/09/2035,741000,496470,3.53,2576,90+ Days Delinquent,Commercial,NC,81,651,65141
LN-103960,Daniel Taylor,10/02/2023,10/02/2048,335000,207700,4.1,2888,Paid Off,Commercial,NY,84,766,19480
LN-103961,Andrew Gonzalez,08/16/2023,08/16/2046,296000,257520,7.67,4403,Default,Single Family,CA,84,644,54808
LN-103962,Andrew Robinson,07/05/2018,07/05/2040,382000,286500,6.06,1820,60 Days Delinquent,Townhouse,MN,69,626,22184
LN-103963,Susan Smith,02/25/2021,02/25/2037,366000,300120,5.29,4225,Paid Off,Condo,SC,78,638,75451
LN-103964,Lisa Rodriguez,09/16/2020,09/16/2040,567000,368550,3.29,1701,60 Days Delinquent,Multi Family,NY,74,738,99864
LN-103965,David Lee,08/22/2019,08/22/2040,829000,712940,3.65,3731,Current,Commercial,IL,56,771,71664
LN-103966,Betty Robinson,11/10/2018,11/10/2046,791000,719810,3.81,4080,Default,Multi Family,TX,80,687,15916
LN-103967,Margaret Jones,11/27/2019,11/27/2046,455000,295750,6.43,3635,Paid Off,Multi Family,AZ,76,779,19808
LN-103968,Thomas Harris,01/23/2022,01/23/2039,334000,207080,4.4,2835,Default,Multi Family,AZ,64,663,30107
LN-103969,Matthew Anderson,05/28/2020,05/28/2036,839000,604080,5.68,3550,90+ Days Delinquent,Condo,OR,60,758,66682
LN-103970,Donald Hernandez,11/27/2023,11/27/2042,233000,193390,5.24,1521,Paid Off,Commercial,WA,88,693,58880
LN-103971,Robert Davis,09/20/2020,09/20/2036,383000,298740,5.05,4123,60 Days Delinquent,Single Family,OR,68,678,76514
LN-103972,Betty Brown,08/14/2020,08/14/2046,529000,359720,4.01,1706,Current,Multi Family,WI,70,624,71875
LN-103973,Andrew Taylor,03/01/2019,03/01/2047,844000,557040,4.88,4424,Paid Off,Condo,WA,90,647,94937
LN-103974,William Davis,02/04/2019,02/04/2047,329000,230300,4.13,2938,60 Days Delinquent,Commercial,CT,94,742,21385
LN-103975,Susan Perez,02/17/2018,02/17/2041,375000,337500,6.95,1527,Paid Off,Multi Family,FL,84,628,65736
LN-103976,John Lee,08/05/2021,08/05/2040,670000,529300,7.67,1345,Default,Multi Family,VA,87,630,28433
LN-103977,William Johnson,01/06/2020,01/06/2037,704000,542080,4.18,3034,90+ Days Delinquent,Condo,LA,55,782,21729
LN-103978,Thomas Taylor,12/25/2018,12/25/2045,541000,367880,7.74,2623,Paid Off,Townhouse,OR,70,800,51092
LN-103979,Steven Wilson,01/23/2018,01/23/2044,361000,299630,3.77,2176,60 Days Delinquent,Commercial,IL,86,763,98842
LN-103980,Patricia Ramirez,09/07/2023,09/07/2041,705000,444150,4.3,2471,Paid Off,Townhouse,UT,93,782,97463
LN-103981,Patricia Wilson,07/14/2021,07/14/2046,212000,144160,4.66,2688,Default,Condo,CA,78,740,32419
LN-103982,Sarah Garcia,06/18/2019,06/18/2043,286000,208780,5.31,1305,60 Days Delinquent,Multi Family,MA,91,765,30111
LN-103983,Kimberly Sanchez,05/06/2020,05/06/2037,809000,558210,6.12,1818,Current,Condo,CA,93,723,86884
LN-103984,David Williams,03/15/2019,03/15/2037,403000,366730,6.99,1311,Default,Condo,NJ,60,661,74011
LN-103985,Linda White,02/07/2021,02/07/2038,850000,705500,4.39,3238,Paid Off,Commercial,NJ,82,770,28783
LN-103986,John Brown,04/16/2021,04/16/2043,533000,463710,5.57,1420,60 Days Delinquent,Commercial,OK,65,691,16496
LN-103987,Susan Gonzalez,11/21/2018,11/21/2037,697000,613360,4.6,3639,Default,Commercial,MI,73,763,96439
LN-103988,Emily Wilson,05/05/2018,05/05/2037,591000,395970,6.49,3822,60 Days Delinquent,Condo,TN,66,649,88944
LN-103989,Lisa Moore,05/15/2018,05/15/2047,338000,270400,4.8,4177,30 Days Delinquent,Condo,CO,83,741,16366
LN-103990,David Gonzalez,06/09/2019,06/09/2044,502000,376500,5.6,3423,Default,Multi Family,NY,83,693,95893
LN-103991,Karen Williams,10/20/2022,10/20/2052,763000,495950,7.13,3938,60 Days Delinquent,Condo,WI,95,653,69535
LN-103992,Karen Brown,09/02/2021,09/02/2049,174000,137460,7.13,4304,60 Days Delinquent,Multi Family,IL,80,786,80487
LN-103993,Anthony Thompson,03/15/2021,03/15/2036,734000,535820,3.68,1945,Paid Off,Townhouse,SC,73,758,34718
LN-103994,Mark Gonzalez,09/12/2019,09/12/2044,152000,112480,3.84,2540,90+ Days Delinquent,Condo,MI,55,780,39266
LN-103995,Paul Martin,06/01/2023,06/01/2050,177000,123900,5.45,4080,Current,Condo,AL,67,764,91492
LN-103996,Karen Martin,02/23/2018,02/23/2042,834000,708900,4.66,3547,Paid Off,Condo,CO,70,819,73555
LN-103997,Steven Sanchez,05/21/2019,05/21/2049,421000,256810,3.78,2838,Default,Condo,UT,90,802,30721
LN-103998,Linda Johnson,05/02/2022,05/02/2048,690000,448500,7.11,4070,Current,Townhouse,MI,77,684,77691
LN-103999,Kimberly Harris,05/20/2023,05/20/2039,571000,348310,5.48,1906,60 Days Delinquent,Single Family,NY,70,685,38606
LN-104000,Michelle Hernandez,11/24/2023,11/24/2042,176000,117920,4.58,1559,Paid Off,Multi Family,VA,78,699,86412
LN-104001,Margaret Lopez,10/16/2020,10/16/2035,375000,258750,6.84,1568,60 Days Delinquent,Commercial,NJ,76,656,14194
LN-104002,Kimberly Martinez,10/12/2020,10/12/2050,411000,332910,5.45,3367,Paid Off,Townhouse,MA,69,803,39747
