loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-102257,David Anderson,01/25/2020,01/25/2038,506000,313720,6.48,2691,30 Days Delinquent,Townhouse,NY,76,816,85358
LN-102258,Patricia Taylor,11/08/2020,11/08/2042,158000,154840,4.41,1510,Default,Townhouse,WA,59,804,34875
LN-102259,Sandra Perez,06/19/2021,06/19/2037,792000,633600,5.9,3891,Default,Single Family,SC,92,761,90572
LN-102260,Michael Lewis,02/03/2020,02/03/2048,804000,546720,3.31,1997,30 Days Delinquent,Multi Family,OH,78,624,25222
LN-102261,Paul Jones,07/21/2019,07/21/2039,646000,620160,6.74,1276,90+ Days Delinquent,Multi Family,MA,77,802,94022
LN-102262,Emily Lee,09/08/2022,09/08/2045,239000,181640,7.5,3736,90+ Days Delinquent,Multi Family,MD,78,713,41012
LN-102263,Elizabeth Sanchez,11/24/2021,11/24/2040,812000,519680,6.33,1544,Paid Off,Townhouse,VA,73,684,41196
LN-102264,Ashley Thomas,01/07/2021,01/07/2051,825000,561000,3.56,4367,Default,Single Family,TN,68,678,37936
LN-102265,Thomas Taylor,03/21/2021,03/21/2043,410000,307500,6.8,1878,Current,Commercial,VA,55,814,93629
LN-102266,Donna Clark,11/26/2019,11/26/2036,585000,462150,7.74,3373,60 Days Delinquent,Condo,WA,87,691,22022
LN-102267,Lisa Ramirez,02/01/2021,02/01/2046,550000,500500,6.71,3058,60 Days Delinquent,Multi Family,AL,68,763,40373
LN-102268,Jessica Perez,02/05/2021,02/05/2038,839000,646030,3.51,1319,Default,Townhouse,OH,57,628,84070
LN-102269,Thomas Davis,09/23/2022,09/23/2043,730000,532900,4.53,3056,60 Days Delinquent,Condo,VA,66,706,48976
LN-102270,Barbara Rodriguez,07/14/2018,07/14/2035,422000,409340,6.86,2492,Default,Condo,MA,89,777,94944
LN-102271,Linda Williams,03/12/2020,03/12/2042,381000,308610,6.45,1950,30 Days Delinquent,Townhouse,WA,79,633,13604
LN-102272,Steven Garcia,06/04/2019,06/04/2049,443000,265800,5.65,2695,Default,Single Family,KY,76,638,47822
LN-102273,Linda Jones,08/03/2022,08/03/2047,600000,360000,6.39,1576,30 Days Delinquent,Commercial,MA,75,625,95167
LN-102274,Paul Ramirez,01/27/2022,01/27/2051,819000,704340,4.16,2867,Default,Condo,OK,83,722,86846
LN-102275,Daniel Brown,05/20/2022,05/20/2041,580000,429200,6.6,1934,30 Days Delinquent,Commercial,GA,74,641,35231
LN-102276,Richard Taylor,10/27/2020,10/27/2045,848000,508800,6.08,3369,Default,Townhouse,MN,77,634,30971
LN-102277,Daniel Robinson,11/23/2021,11/23/2044,539000,344960,6.21,4286,Default,Multi Family,MA,95,699,12252
LN-102278,Christopher Williams,04/21/2021,04/21/2048,289000,268770,6.72,3789,Default,Commercial,MN,90,764,36945
LN-102279,Mary Brown,03/20/2021,03/20/2049,747000,702180,3.8,2989,Default,Townhouse,NJ,78,682,69826
LN-102280,Susan Rodriguez,03/24/2018,03/24/2040,786000,652380,6.18,2947,60 Days Delinquent,Multi Family,AL,79,730,10638
LN-102281,Sandra Davis,04/16/2022,04/16/2047,295000,236000,4.98,3987,60 Days Delinquent,Commercial,LA,77,625,12892
LN-102282,Donna Wilson,02/08/2018,02/08/2042,672000,537600,3.95,2398,Paid Off,Single Family,MI,94,724,40210
LN-102283,Paul Moore,02/05/2022,02/05/2048,726000,566280,5.25,2953,Paid Off,Multi Family,SC,69,688,53735
LN-102284,Lisa Williams,03/26/2018,03/26/2043,226000,174020,6.67,2563,90+ Days Delinquent,Multi Family,NC,58,708,26735
LN-102285,Daniel Sanchez,07/21/2021,07/21/2042,516000,366360,7.23,3656,60 Days Delinquent,Single Family,SC,58,706,33996
LN-102286,Charles Rodriguez,04/13/2018,04/13/2035,513000,436050,5.02,3728,Paid Off,Commercial,OH,61,681,18616
LN-102287,Emily Garcia,10/12/2023,10/12/2039,363000,352110,3.4,1924,Default,Townhouse,TN,79,791,43764
LN-102288,Linda Martinez,05/23/2022,05/23/2052,691000,449150,6.94,2036,90+ Days Delinquent,Commercial,AZ,78,731,47884
LN-102289,Lisa Harris,05/20/2020,05/20/2040,798000,510720,7.28,2128,60 Days Delinquent,Townhouse,NJ,81,727,42108
LN-102290,Anthony Anderson,08/11/2020,08/11/2043,251000,168170,5.64,3799,30 Days Delinquent,Commercial,OR,64,686,81600
LN-102291,Linda Williams,10/10/2021,10/10/2048,593000,385450,3.48,1998,60 Days Delinquent,Commercial,CA,72,658,37950
LN-102292,Paul Robinson,02/01/2023,02/01/2052,230000,204700,6.85,1538,Default,Single Family,MD,62,772,39508
LN-102293,Karen Clark,12/17/2020,12/17/2038,701000,665950,6.05,3188,60 Days Delinquent,Single Family,PA,62,699,28170
LN-102294,Betty White,02/24/2021,02/24/2039,630000,428400,7.04,1876,Default,Commercial,LA,93,777,52038
LN-102295,Lisa Taylor,02/15/2021,02/15/2037,638000,446600,6.9,3138,Paid Off,Townhouse,OH,81,728,13934
LN-102296,Michelle Rodriguez,08/08/2019,08/08/2048,397000,262020,5.92,4472,Default,Townhouse,PA,68,775,47424
LN-102297,Thomas Moore,07/08/2020,07/08/2037,694000,589900,7.45,4014,60 Days Delinquent,Condo,TN,81,787,20007
LN-102298,Joshua Martinez,12/12/2021,12/12/2038,220000,167200,6.65,2296,90+ Days Delinquent,Townhouse,AZ,80,777,36990
LN-102299,Patricia Gonzalez,08/05/2018,08/05/2035,498000,448200,3.37,4082,60 Days Delinquent,Multi Family,WI,75,680,54386
LN-102300,Lisa Thompson,04/19/2023,04/19/2042,624000,480480,6.29,4329,90+ Days Delinquent,Commercial,IL,59,785,38044
LN-102301,Mary Jackson,10/08/2020,10/08/2042,474000,374460,6.61,3723,90+ Days Delinquent,Townhouse,NY,78,679,71281
LN-102302,John Johnson,10/11/2023,10/11/2046,324000,272160,4.45,3685,90+ Days Delinquent,Condo,FL,81,688,98028
LN-102303,Margaret Williams,09/23/2018,09/23/2043,174000,128760,5.45,4121,60 Days Delinquent,Commercial,IL,62,742,27341
LN-102304,Margaret Perez,06/13/2020,06/13/2035,463000,375030,7.29,4040,Default,Multi Family,OK,76,643,81577
LN-102305,Sarah Robinson,01/17/2021,01/17/2049,709000,631010,6.34,4153,90+ Days Delinquent,Single Family,AZ,60,670,89396
LN-102306,Sarah Thomas,03/17/2022,03/17/2050,205000,190650,4.32,1485,Paid Off,Commercial,FL,67,726,82111
LN-102307,Thomas Martin,05/11/2019,05/11/2046,397000,305690,6,1782,60 Days Delinquent,Condo,NC,71,736,45388
LN-102308,Andrew Davis,01/17/2023,01/17/2042,484000,450120,3.36,2489,30 Days Delinquent,Townhouse,TN,61,668,41996
LN-102309,Nancy Martin,08/14/2021,08/14/2036,365000,229950,4.06,3378,Current,Single Family,CA,62,806,41853
LN-102310,Jennifer Harris,11/21/2020,11/21/2040,577000,461600,6.58,2946,Paid Off,Multi Family,MD,81,676,97011
LN-102311,Donna Lopez,07/23/2021,07/23/2039,354000,219480,7.59,1215,60 Days Delinquent,Condo,NJ,57,639,25956
LN-102312,Jennifer Lee,06/23/2021,06/23/2038,576000,449280,4.03,3396,Paid Off,Townhouse,NJ,78,687,96954
LN-102313,Betty Thomas,12/05/2022,12/05/2052,371000,285670,3.82,4151,90+ Days Delinquent,Single Family,NJ,90,698,70603
LN-102314,Lisa Williams,11/21/2021,11/21/2046,693000,519750,3.6,3615,Current,Commercial,WA,64,747,81582
LN-102315,James Perez,05/08/2018,05/08/2033,367000,333970,6.75,2848,Default,Condo,MI,69,625,83159
LN-102316,Ashley Thompson,01/20/2021,01/20/2046,807000,766650,3.55,4078,90+ Days Delinquent,Single Family,PA,58,646,31965
LN-102317,Richard Brown,01/17/2019,01/17/2035,488000,400160,3.79,1395,90+ Days Delinquent,Single Family,FL,89,689,58366
LN-102318,Paul Robinson,07/13/2018,07/13/2035,395000,244900,4.67,1248,30 Days Delinquent,Commercial,WA,94,641,13264
LN-102319,Michael White,05/05/2023,05/05/2042,249000,186750,3.66,4178,60 Days Delinquent,Condo,NC,60,798,45463
LN-102320,Richard Johnson,09/22/2022,09/22/2038,536000,498480,6.65,3826,Current,Multi Family,MO,61,655,12523
LN-102321,Betty Clark,12/11/2018,12/11/2043,745000,454450,5.65,2056,Default,Commercial,UT,80,769,32437
LN-102322,Donald Davis,04/22/2022,04/22/2037,768000,645120,4.76,1933,Paid Off,Single Family,IL,77,742,18018
LN-102323,Anthony Williams,08/23/2023,08/23/2043,379000,352470,7.01,4120,Paid Off,Single Family,KY,60,711,73953
LN-102324,Christopher White,07/18/2020,07/18/2036,172000,159960,4.25,3961,90+ Days Delinquent,Townhouse,AL,88,776,47066
LN-102325,Thomas Brown,11/24/2021,11/24/2038,717000,623790,3.67,2915,90+ Days Delinquent,Commercial,KY,64,731,35927
LN-102326,Paul Smith,02/06/2021,02/06/2048,768000,560640,6.26,1741,90+ Days Delinquent,Single Family,IN,76,773,53274
LN-102327,Ashley Clark,04/06/2022,04/06/2037,737000,464310,5.57,3592,Default,Single Family,MD,69,704,74022
LN-102328,Richard Thomas,06/18/2020,06/18/2042,476000,299880,5.33,3176,Current,Commercial,CA,86,722,32958
LN-102329,Donald Martin,12/12/2021,12/12/2040,382000,278860,7.58,4414,30 Days Delinquent,Single Family,AL,78,804,39336
LN-102330,Robert Jackson,05/09/2022,05/09/2052,702000,540540,5.2,3228,60 Days Delinquent,Townhouse,MI,77,725,49523
LN-102331,Michelle Martin,01/06/2021,01/06/2046,321000,195810,4,2287,Current,Multi Family,CA,80,724,44844
LN-102332,Mark Brown,03/14/2022,03/14/2050,611000,452140,3.97,1452,60 Days Delinquent,Multi Family,CO,62,790,95707
LN-102333,Joshua Jones,11/20/2020,11/20/2039,179000,141410,5.99,4211,Default,Multi Family,MA,85,774,20663
LN-102334,Paul Sanchez,03/25/2021,03/25/2044,538000,478820,5.91,3222,60 Days Delinquent,Condo,CO,77,672,73901
LN-102335,Michael Lee,12/05/2021,12/05/2046,308000,234080,4.01,3380,Default,Condo,AL,86,730,96220
LN-102336,Daniel Sanchez,03/21/2021,03/21/2048,316000,303360,7.46,1585,60 Days Delinquent,Townhouse,FL,72,787,51555
LN-102337,Margaret Lopez,06/07/2019,06/07/2034,486000,383940,7.66,2857,30 Days Delinquent,Condo,MA,63,723,91912
LN-102338,Daniel Johnson,01/10/2022,01/10/2050,750000,682500,6.62,2817,30 Days Delinquent,Townhouse,OH,70,661,59402
LN-102339,Charles Thomas,09/24/2018,09/24/2041,620000,551800,6.43,3582,Paid Off,Townhouse,CT,95,722,85424
LN-102340,Lisa Harris,10/02/2023,10/02/2052,286000,265980,7.73,3116,60 Days Delinquent,Single Family,MI,91,774,11703
LN-102341,Donald Taylor,08/23/2021,08/23/2048,412000,399640,6.42,4358,Paid Off,Condo,AZ,90,727,69181
LN-102342,Thomas Thompson,05/04/2018,05/04/2043,590000,359900,6.7,3397,Current,Townhouse,WI,66,809,96888
LN-102343,Christopher Thomas,04/25/2019,04/25/2041,766000,589820,4.73,1216,Default,Single Family,MA,93,756,36387
LN-102344,Mark Johnson,03/16/2018,03/16/2040,417000,375300,4.97,2698,60 Days Delinquent,Single Family,VA,80,670,73963
LN-102345,Charles Johnson,08/12/2021,08/12/2045,551000,473860,6.54,1472,Default,Townhouse,IN,68,708,91679
LN-102346,Emily Hernandez,12/27/2019,12/27/2041,486000,296460,3.4,1408,60 Days Delinquent,Multi Family,NC,83,804,94104
LN-102347,Emily Lopez,05/20/2018,05/20/2033,626000,413160,6.1,1993,Default,Condo,NC,73,640,49581
LN-102348,Lisa Thompson,10/21/2023,10/21/2044,819000,696150,4.88,3963,Paid Off,Commercial,NC,65,743,69170
LN-102349,Kimberly Taylor,03/25/2019,03/25/2048,442000,380120,3.57,3293,60 Days Delinquent,Condo,IL,58,811,75854
LN-102350,Anthony Jones,06/09/2019,06/09/2038,155000,137950,4.5,3987,30 Days Delinquent,Condo,WA,75,631,73575
LN-102351,Andrew Smith,06/03/2022,06/03/2048,545000,397850,5.77,2781,Paid Off,Townhouse,NJ,61,795,93152
LN-102352,Robert Wilson,09/28/2023,09/28/2050,360000,244800,3.32,3211,30 Days Delinquent,Condo,CA,89,740,82801
LN-102353,Lisa Jackson,11/11/2018,11/11/2039,485000,358900,3.87,2533,Paid Off,Commercial,VA,61,702,69117
LN-102354,Jessica Garcia,12/11/2020,12/11/2046,784000,721280,6.53,2156,60 Days Delinquent,Single Family,AL,72,641,63699
LN-102355,Anthony Thompson,07/01/2020,07/01/2047,575000,454250,3.54,1515,30 Days Delinquent,Townhouse,MO,58,745,47801
LN-102356,Patricia Robinson,04/07/2022,04/07/2045,513000,348840,4.68,4164,Default,Condo,WA,81,793,92249
LN-102357,Mark Clark,04/17/2022,04/17/2046,741000,644670,3.64,4285,60 Days Delinquent,Commercial,MA,89,796,33093
LN-102358,Anthony Anderson,02/08/2022,02/08/2042,156000,123240,5.73,3265,30 Days Delinquent,Single Family,CO,65,669,52264
LN-102359,James Wilson,11/07/2023,11/07/2051,336000,255360,6.94,3539,30 Days Delinquent,Commercial,UT,72,785,55242
LN-102360,Kimberly Johnson,03/12/2023,03/12/2045,296000,210160,5.87,1736,90+ Days Delinquent,Multi Family,VA,81,680,68939
LN-102361,Daniel Perez,10/26/2023,10/26/2049,850000,552500,3.85,3717,60 Days Delinquent,Condo,WI,70,670,70399
LN-102362,Joseph Lewis,06/16/2020,06/16/2038,293000,234400,4.56,2520,Default,Commercial,MA,75,675,35209
LN-102363,Margaret Hernandez,05/19/2020,05/19/2049,485000,320100,7.33,4070,Paid Off,Townhouse,OH,78,804,54342
LN-102364,John Sanchez,09/21/2023,09/21/2045,770000,562100,6.73,1832,Paid Off,Condo,MN,83,756,86204
LN-102365,Donna Lewis,07/21/2020,07/21/2039,573000,412560,6.73,3209,Default,Commercial,MN,90,743,24112
LN-102366,Elizabeth Lopez,12/14/2021,12/14/2046,240000,194400,4.26,2672,Default,Commercial,WA,64,641,98541
LN-102367,Kimberly Gonzalez,05/13/2020,05/13/2046,607000,503810,5.79,4278,Paid Off,Townhouse,CT,62,810,45150
LN-102368,Anthony Martinez,12/16/2022,12/16/2050,698000,579340,3.96,4045,60 Days Delinquent,Townhouse,AZ,79,700,34447
LN-102369,Charles Lewis,08/01/2019,08/01/2046,515000,468650,6.41,2515,30 Days Delinquent,Townhouse,OK,74,786,57859
LN-102370,Patricia Wilson,12/23/2020,12/23/2050,358000,247020,6.51,3115,90+ Days Delinquent,Commercial,PA,62,736,61448
LN-102371,Margaret Jackson,04/27/2023,04/27/2038,615000,405900,3.86,3155,30 Days Delinquent,Single Family,OH,67,810,41095
LN-102372,Linda Lewis,05/25/2019,05/25/2047,282000,239700,7.09,1873,Default,Townhouse,IN,72,689,22655
LN-102373,Linda Johnson,03/10/2021,03/10/2036,706000,571860,5.66,2249,Paid Off,Condo,LA,81,709,99626
LN-102374,Betty Harris,11/24/2019,11/24/2039,199000,175120,5.42,4186,90+ Days Delinquent,Commercial,MI,61,699,36128
LN-102375,James Robinson,11/12/2023,11/12/2049,195000,140400,5.41,4106,90+ Days Delinquent,Multi Family,MA,60,752,89244
LN-102376,Daniel Brown,07/08/2021,07/08/2037,636000,477000,5.14,4315,60 Days Delinquent,Multi Family,SC,87,646,26197
LN-102377,Charles Davis,10/14/2023,10/14/2045,184000,114080,4.95,3327,60 Days Delinquent,Multi Family,NC,66,673,10961
LN-102378,Donna Ramirez,04/25/2020,04/25/2049,488000,366000,6.08,1278,Default,Condo,NC,77,750,64362
LN-102379,Daniel Thompson,02/24/2018,02/24/2033,559000,436020,5.34,2307,30 Days Delinquent,Townhouse,MA,62,773,27314
LN-102380,Emily Clark,08/22/2022,08/22/2039,490000,298900,4.4,2385,30 Days Delinquent,Single Family,OH,60,699,29497
LN-102381,Jennifer Taylor,04/12/2018,04/12/2034,395000,292300,5.2,2476,60 Days Delinquent,Commercial,UT,59,812,22699
LN-102382,Michelle Gonzalez,04/10/2019,04/10/2045,837000,569160,6.45,2304,Default,Townhouse,AZ,95,664,26919
LN-102383,Donald Williams,07/02/2019,07/02/2036,369000,228780,4.33,2421,Default,Single Family,AZ,81,705,56587
LN-102384,Barbara Jones,11/19/2019,11/19/2043,556000,455920,4.73,4360,Paid Off,Commercial,CT,64,635,12193
LN-102385,Anthony Thomas,02/11/2020,02/11/2035,682000,572880,6.75,1431,60 Days Delinquent,Single Family,NJ,68,806,88240
LN-102386,James Harris,01/24/2022,01/24/2046,364000,225680,5.94,4148,Current,Single Family,LA,59,741,35791
LN-102387,Joseph Clark,05/26/2022,05/26/2040,825000,602250,3.38,3069,Paid Off,Commercial,OK,62,642,24539
LN-102388,William Martin,03/12/2020,03/12/2035,579000,544260,6.86,3354,Current,Multi Family,SC,60,812,97388
LN-102389,Ashley Garcia,10/18/2022,10/18/2041,581000,395080,3.99,4256,30 Days Delinquent,Townhouse,OH,74,765,48820
LN-102390,John Brown,02/26/2021,02/26/2040,211000,181460,6.37,2181,30 Days Delinquent,Single Family,AZ,69,697,10945
LN-102391,Patricia Miller,02/19/2021,02/19/2049,236000,172280,5.89,3137,30 Days Delinquent,Townhouse,NY,78,755,68636
LN-102392,Robert Thomas,09/28/2021,09/28/2040,162000,127980,4.23,1262,90+ Days Delinquent,Condo,OR,62,745,28462
LN-102393,Kimberly Jackson,05/12/2021,05/12/2039,530000,339200,6.09,2267,60 Days Delinquent,Single Family,GA,88,769,70484
LN-102394,Jennifer Perez,08/27/2021,08/27/2043,803000,690580,3.46,4165,60 Days Delinquent,Commercial,NY,87,735,81095
LN-102395,Ashley Anderson,12/04/2021,12/04/2043,637000,515970,3.51,4404,90+ Days Delinquent,Commercial,IL,67,672,79356
LN-102396,Emily Thompson,06/14/2022,06/14/2041,298000,274160,3.29,1235,30 Days Delinquent,Single Family,CA,80,631,27224
LN-102397,John Perez,04/22/2022,04/22/2041,203000,152250,4.32,1476,90+ Days Delinquent,Commercial,IL,57,791,10229
LN-102398,Joseph Johnson,08/12/2020,08/12/2037,318000,298920,4.6,3286,30 Days Delinquent,Commercial,AL,83,744,15471
LN-102399,Daniel Smith,05/18/2019,05/18/2043,309000,275010,7.59,1258,Paid Off,Commercial,AZ,92,691,80070
LN-102400,Joseph Harris,11/03/2020,11/03/2045,560000,364000,4.33,4461,Paid Off,Condo,LA,94,635,88295
LN-102401,Karen Moore,12/04/2018,12/04/2044,341000,221650,4.53,4292,Default,Multi Family,FL,57,688,28987
LN-102402,Betty Thompson,06/09/2019,06/09/2049,509000,366480,5.11,2955,Current,Townhouse,AZ,64,779,95994
LN-102403,Barbara Lee,08/27/2023,08/27/2051,461000,341140,3.76,4424,Paid Off,Townhouse,NY,87,807,41627
LN-102404,Charles Lee,01/20/2021,01/20/2050,432000,406080,5.21,1402,Default,Condo,OK,67,664,68597
LN-102405,Thomas Jones,06/27/2020,06/27/2043,349000,230340,6.08,4362,90+ Days Delinquent,Commercial,MA,85,819,28075
LN-102406,Barbara Perez,04/09/2018,04/09/2042,583000,489720,7.23,2656,90+ Days Delinquent,Multi Family,AL,92,634,19253
LN-102407,Michael Rodriguez,08/23/2022,08/23/2038,345000,238050,6.65,3686,30 Days Delinquent,Commercial,MD,71,682,55244
LN-102408,Mark Johnson,03/19/2019,03/19/2041,734000,491780,7.27,2869,Paid Off,Condo,FL,74,696,21941
LN-102409,Mary Davis,12/12/2021,12/12/2037,648000,589680,5.8,4484,30 Days Delinquent,Single Family,UT,75,764,30561
LN-102410,Andrew Clark,06/09/2019,06/09/2036,641000,435880,5.92,4282,Paid Off,Commercial,IL,74,659,39533
LN-102411,Jennifer Jackson,01/28/2020,01/28/2040,277000,177280,5.04,3351,Default,Multi Family,WA,63,755,28455
LN-102412,Susan Ramirez,08/28/2020,08/28/2035,522000,422820,5.95,1531,Default,Condo,LA,56,666,29349
LN-102413,Joshua Lopez,10/11/2020,10/11/2043,654000,555900,7.04,3753,Paid Off,Commercial,TN,69,727,88135
LN-102414,Andrew Thompson,09/19/2023,09/19/2044,822000,764460,6.8,2694,Default,Commercial,OR,67,816,27111
LN-102415,Barbara Hernandez,05/13/2020,05/13/2048,662000,609040,4.24,2926,30 Days Delinquent,Condo,TX,73,736,44919
LN-102416,Robert Miller,08/12/2019,08/12/2037,201000,158790,7.32,1325,30 Days Delinquent,Multi Family,MO,65,658,48694
LN-102417,Mary Garcia,04/24/2022,04/24/2044,280000,268800,7.47,2360,60 Days Delinquent,Commercial,NC,87,819,56979
LN-102418,Joseph Jackson,10/19/2020,10/19/2050,189000,117180,4.87,2166,30 Days Delinquent,Condo,IN,70,620,14652
LN-102419,Paul Hernandez,02/09/2021,02/09/2043,373000,238720,4.17,1632,Current,Commercial,NC,67,716,25882
LN-102420,Sandra Harris,03/27/2020,03/27/2049,825000,536250,5.06,4115,Paid Off,Commercial,FL,55,770,66287
LN-102421,Charles Lewis,01/04/2018,01/04/2045,274000,257560,6.5,2472,90+ Days Delinquent,Multi Family,MI,62,698,40413
LN-102422,James Perez,08/08/2019,08/08/2046,334000,223780,7.11,3275,Default,Single Family,OR,89,750,79777
LN-102423,James Martin,07/28/2022,07/28/2040,740000,606800,5.83,2901,Paid Off,Multi Family,LA,78,737,97671
LN-102424,Jennifer Anderson,09/26/2019,09/26/2040,313000,225360,5.29,2823,30 Days Delinquent,Multi Family,OH,80,713,12244
LN-102425,Jennifer Jones,11/19/2022,11/19/2044,758000,523020,4.17,2177,Current,Single Family,TN,89,690,29496
LN-102426,Matthew Sanchez,12/17/2018,12/17/2037,395000,323900,5.94,3477,Paid Off,Single Family,NY,83,674,85398
LN-102427,Paul Brown,03/09/2023,03/09/2046,550000,352000,4.82,2579,Current,Multi Family,GA,76,640,31617
LN-102428,Margaret Harris,02/04/2021,02/04/2051,545000,425100,6.14,3991,Default,Condo,NJ,78,708,21505
LN-102429,John Taylor,03/12/2019,03/12/2037,180000,144000,4.45,1680,90+ Days Delinquent,Condo,IL,94,688,86263
LN-102430,Christopher Wilson,06/25/2019,06/25/2047,729000,634230,7.71,1930,Default,Townhouse,TX,61,814,93720
LN-102431,Steven White,09/28/2020,09/28/2044,429000,416130,5.97,1217,60 Days Delinquent,Condo,MO,57,803,48223
LN-102432,Anthony Thomas,12/20/2018,12/20/2033,541000,519360,6.48,3263,Current,Multi Family,PA,61,654,45951
LN-102433,Margaret Lewis,01/28/2020,01/28/2038,453000,425820,6.15,1806,Default,Commercial,OR,83,704,87120
LN-102434,Michael Rodriguez,02/08/2019,02/08/2038,172000,144480,5.31,3317,30 Days Delinquent,Single Family,IL,82,770,24243
LN-102435,Sandra Jones,12/10/2018,12/10/2035,526000,504960,5.22,2312,Paid Off,Commercial,TN,93,802,85767
LN-102436,Margaret Hernandez,01/24/2020,01/24/2046,322000,267260,6.76,2167,Paid Off,Condo,KY,55,655,86935
LN-102437,Michael Martin,04/18/2018,04/18/2043,789000,568080,4.72,3824,Paid Off,Single Family,OR,71,715,87403
LN-102438,Lisa Gonzalez,05/24/2023,05/24/2042,271000,257450,5.45,4443,Paid Off,Townhouse,IN,55,727,79762
LN-102439,Matthew Lee,07/26/2022,07/26/2051,233000,158440,6.74,3040,Current,Single Family,VA,85,790,61260
LN-102440,John Wilson,08/19/2021,08/19/2044,439000,403880,6.59,3552,90+ Days Delinquent,Townhouse,WI,92,775,22608
LN-102441,Margaret Thompson,05/06/2022,05/06/2039,631000,567900,5.4,2298,60 Days Delinquent,Condo,TN,63,787,94561
LN-102442,Joshua Perez,07/08/2021,07/08/2042,815000,700900,4.99,2130,30 Days Delinquent,Condo,MN,58,731,75252
LN-102443,Richard Robinson,03/11/2021,03/11/2038,290000,220400,6.24,2057,Current,Condo,CO,68,651,90840
LN-102444,Andrew Taylor,04/14/2018,04/14/2048,568000,380560,4.49,4061,Paid Off,Multi Family,IN,55,718,32619
LN-102445,Nancy Williams,12/25/2021,12/25/2045,744000,617520,4,2496,60 Days Delinquent,Townhouse,UT,60,633,84917
LN-102446,James Williams,06/14/2020,06/14/2044,601000,402670,3.75,2026,30 Days Delinquent,Townhouse,OK,83,641,92258
LN-102447,Barbara Ramirez,09/25/2021,09/25/2039,268000,235840,6.34,2102,60 Days Delinquent,Commercial,NY,93,778,38002
LN-102448,Elizabeth Smith,10/05/2018,10/05/2043,632000,619360,4.48,1694,Current,Commercial,IN,55,814,24757
LN-102449,Ashley Anderson,08/11/2022,08/11/2037,488000,390400,5.29,3355,30 Days Delinquent,Condo,MO,56,653,82622
LN-102450,Patricia Martin,08/19/2023,08/19/2042,545000,392400,4.24,4452,90+ Days Delinquent,Commercial,MD,66,700,97037
LN-102451,Margaret Rodriguez,02/20/2018,02/20/2046,506000,384560,4.45,1606,60 Days Delinquent,Commercial,LA,91,692,44459
LN-102452,Charles Robinson,11/18/2021,11/18/2048,517000,403260,7.5,3051,Default,Multi Family,AZ,76,630,68861
LN-102453,Jennifer Davis,05/01/2023,05/01/2046,416000,353600,7.43,3117,60 Days Delinquent,Condo,OR,65,756,95645
LN-102454,Elizabeth Clark,08/10/2018,08/10/2037,222000,179820,4.97,3336,90+ Days Delinquent,Multi Family,MA,67,707,99826
LN-102455,Thomas Jones,06/08/2022,06/08/2047,368000,228160,4.37,2554,Default,Single Family,GA,84,802,87628
LN-102456,Elizabeth Jackson,11/17/2023,11/17/2043,818000,777100,6.17,2445,Current,Condo,MA,90,790,12443
LN-102457,Donna Lopez,11/06/2020,11/06/2043,672000,504000,4.02,2221,Default,Multi Family,OK,64,785,21581
LN-102458,Steven Martinez,04/04/2020,04/04/2041,654000,510120,7.41,1855,Paid Off,Multi Family,FL,83,786,12848
LN-102459,Matthew Gonzalez,03/12/2019,03/12/2036,821000,714270,5.17,2027,90+ Days Delinquent,Commercial,MD,70,714,62044
LN-102460,Donna Lewis,07/13/2021,07/13/2047,348000,267960,6.72,3568,Current,Condo,AZ,75,678,61033
LN-102461,Sarah Garcia,08/16/2020,08/16/2046,167000,130260,5.74,3493,Current,Condo,CT,94,798,58653
LN-102462,Matthew Moore,03/08/2019,03/08/2043,679000,651840,4.88,2623,Current,Single Family,MN,93,801,46578
LN-102463,Barbara Anderson,02/27/2021,02/27/2047,326000,312960,5.22,1210,30 Days Delinquent,Commercial,MO,57,813,88756
LN-102464,Andrew Anderson,01/24/2023,01/24/2051,480000,336000,3.82,2596,90+ Days Delinquent,Commercial,MN,82,625,66638
LN-102465,Anthony Taylor,11/20/2020,11/20/2038,629000,496910,6.88,2639,Default,Commercial,NJ,95,737,61218
LN-102466,Michael Jackson,12/06/2022,12/06/2050,600000,420000,5.61,1791,90+ Days Delinquent,Single Family,OH,69,789,58064
LN-102467,James Lee,02/14/2020,02/14/2046,803000,562100,5.74,3176,90+ Days Delinquent,Townhouse,WI,75,707,22859
LN-102468,Paul Miller,10/07/2023,10/07/2046,729000,685260,5.71,4251,Default,Multi Family,PA,82,712,95281
LN-102469,Michelle Martinez,07/14/2021,07/14/2036,336000,235200,4.41,2449,30 Days Delinquent,Townhouse,SC,93,723,79496
LN-102470,Joseph Miller,08/16/2021,08/16/2049,219000,199290,3.76,2397,Default,Single Family,MO,75,808,85336
LN-102471,Andrew Taylor,05/22/2022,05/22/2041,433000,411350,4.06,2068,90+ Days Delinquent,Townhouse,WA,76,651,13029
LN-102472,Sandra Clark,05/15/2021,05/15/2036,789000,670650,4.47,3221,30 Days Delinquent,Townhouse,CA,72,667,10874
LN-102473,Linda Jackson,06/19/2023,06/19/2053,463000,314840,3.76,2632,Current,Condo,WI,95,699,70751
LN-102474,Sarah Taylor,08/06/2018,08/06/2035,451000,293150,4.88,2997,60 Days Delinquent,Multi Family,CT,95,705,98877
