loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-102456,Emily Lewis,06/26/2020,06/26/2037,225000,139500,7.13,1527,Paid Off,Condo,LA,64,714,55591
LN-102457,Charles Thomas,03/14/2021,03/14/2043,726000,559020,6.69,1735,Default,Commercial,WA,79,690,18564
LN-102458,Richard Johnson,07/21/2023,07/21/2049,228000,152760,5.22,1249,Paid Off,Multi Family,CA,90,737,34779
LN-102459,Barbara Williams,08/02/2018,08/02/2043,765000,466650,7.3,2302,Paid Off,Condo,CA,80,628,51364
LN-102460,William Martin,12/19/2018,12/19/2034,410000,246000,7.19,2813,90+ Days Delinquent,Condo,NJ,89,800,58168
LN-102461,Kimberly Thompson,04/25/2018,04/25/2045,824000,552080,3.56,2050,Paid Off,Commercial,CO,90,668,49256
LN-102462,Donald Martinez,12/11/2020,12/11/2037,195000,136500,7.2,3134,Current,Condo,NJ,85,724,84058
LN-102463,Michelle Miller,12/12/2018,12/12/2046,170000,120700,6.15,4375,Paid Off,Commercial,MA,68,734,59465
LN-102464,Emily Thompson,03/16/2023,03/16/2043,629000,471750,6.36,4074,60 Days Delinquent,Single Family,TX,70,767,91648
LN-102465,Karen Lee,10/23/2021,10/23/2051,729000,510300,5.4,1313,Default,Commercial,LA,76,721,49851
LN-102466,David Harris,03/07/2019,03/07/2034,623000,566930,4.62,1351,90+ Days Delinquent,Condo,NC,80,718,66940
LN-102467,Nancy Martin,01/26/2023,01/26/2043,790000,537200,5.88,2072,Paid Off,Single Family,WA,60,656,18803
LN-102468,Anthony Hernandez,03/25/2018,03/25/2034,395000,300200,7.66,4357,Paid Off,Multi Family,SC,91,623,23409
LN-102469,Karen Martin,12/08/2019,12/08/2048,817000,539220,5.63,2137,30 Days Delinquent,Commercial,TX,89,782,54842
LN-102470,Sarah Moore,10/26/2018,10/26/2034,717000,652470,4.25,4144,Current,Multi Family,OK,81,719,17512
LN-102471,Joseph Jackson,02/17/2020,02/17/2045,271000,243900,4.45,2599,Current,Townhouse,OH,76,780,28752
LN-102472,Michelle Miller,02/26/2018,02/26/2035,583000,553850,7.4,4210,Paid Off,Condo,IL,56,666,59089
LN-102473,James Davis,02/26/2019,02/26/2037,411000,378120,4.85,1709,Default,Multi Family,PA,85,774,36622
LN-102474,Donna White,05/14/2018,05/14/2040,174000,127020,3.59,3193,30 Days Delinquent,Multi Family,GA,81,644,51950
LN-102475,Daniel Sanchez,11/03/2019,11/03/2042,544000,342720,6.51,2261,Default,Multi Family,SC,57,792,97013
LN-102476,Sarah Anderson,09/15/2019,09/15/2043,802000,481200,4.74,2065,Current,Condo,CA,74,792,77922
LN-102477,Robert Anderson,03/15/2019,03/15/2038,220000,209000,7.33,3962,Default,Commercial,OH,91,780,22607
LN-102478,Thomas Robinson,02/12/2019,02/12/2041,254000,165100,3.29,3749,Current,Condo,OH,83,727,76607
LN-102479,Anthony Lee,03/17/2023,03/17/2043,192000,155520,5.31,2475,30 Days Delinquent,Commercial,CT,78,709,31520
LN-102480,Andrew Martinez,04/16/2018,04/16/2034,754000,520260,4.06,2625,30 Days Delinquent,Multi Family,OR,55,766,13970
LN-102481,Donna Hernandez,06/21/2018,06/21/2036,634000,538900,7.57,1847,Current,Condo,FL,72,705,93390
LN-102482,Thomas Lewis,12/02/2020,12/02/2049,333000,273060,6.38,3961,Paid Off,Multi Family,NY,61,791,31998
LN-102483,Mark Hernandez,03/03/2019,03/03/2042,694000,478860,4.68,3995,Current,Commercial,NY,82,671,53315
LN-102484,Susan Martinez,10/12/2021,10/12/2039,553000,425810,3.61,3836,90+ Days Delinquent,Multi Family,MO,85,701,50169
LN-102485,Emily Garcia,06/07/2021,06/07/2049,828000,728640,4.77,2585,Default,Commercial,MN,83,730,31230
LN-102486,Sarah Hernandez,05/21/2022,05/21/2043,523000,512540,7.38,3227,30 Days Delinquent,Single Family,AZ,78,730,15994
LN-102487,Mary Harris,06/11/2020,06/11/2036,801000,544680,4.86,3747,Current,Condo,UT,80,733,54498
LN-102488,Ashley Smith,08/17/2021,08/17/2047,621000,496800,4.62,3262,60 Days Delinquent,Townhouse,MO,64,697,21171
LN-102489,Matthew Jones,09/16/2022,09/16/2040,705000,535800,6.03,2497,Paid Off,Commercial,NY,76,784,36590
LN-102490,Barbara Thomas,02/12/2021,02/12/2040,597000,453720,5.71,4184,Paid Off,Condo,LA,90,647,99177
LN-102491,Richard Johnson,02/14/2019,02/14/2044,168000,144480,3.81,1653,90+ Days Delinquent,Multi Family,FL,91,800,47617
LN-102492,Emily Jones,02/03/2023,02/03/2045,362000,347520,7.08,2594,30 Days Delinquent,Single Family,AL,90,797,93048
LN-102493,Matthew Rodriguez,03/11/2018,03/11/2041,464000,436160,5.88,2977,30 Days Delinquent,Multi Family,AL,57,815,35954
LN-102494,Robert Lopez,04/12/2019,04/12/2049,813000,658530,7.7,3765,30 Days Delinquent,Multi Family,MO,93,720,58154
LN-102495,Anthony Robinson,05/05/2023,05/05/2039,443000,314530,6.25,3386,90+ Days Delinquent,Condo,IL,85,688,95142
LN-102496,Barbara Jones,02/08/2023,02/08/2040,672000,557760,5.67,3219,30 Days Delinquent,Commercial,PA,55,690,86210
LN-102497,Sandra Garcia,03/16/2019,03/16/2043,462000,318780,3.93,3727,90+ Days Delinquent,Multi Family,MO,83,712,30300
LN-102498,Michael Smith,08/02/2021,08/02/2044,316000,300200,5.38,1868,30 Days Delinquent,Multi Family,TN,85,738,55412
LN-102499,Kimberly Thompson,06/14/2022,06/14/2043,186000,165540,4.25,3367,Current,Townhouse,NC,86,747,49468
LN-102500,Linda Davis,09/26/2018,09/26/2040,688000,543520,6.26,3432,30 Days Delinquent,Single Family,AZ,61,805,53111
LN-102501,Sandra Anderson,02/05/2018,02/05/2046,222000,186480,6.79,3350,Paid Off,Condo,UT,73,719,92201
LN-102502,Robert Rodriguez,07/11/2020,07/11/2045,196000,184240,3.64,3488,30 Days Delinquent,Commercial,MA,81,692,11143
LN-102503,Daniel Wilson,08/09/2022,08/09/2046,512000,404480,3.92,3744,Default,Townhouse,CA,91,791,81274
LN-102504,Anthony Jones,08/10/2019,08/10/2049,243000,201690,3.26,1726,Paid Off,Condo,SC,69,632,78192
LN-102505,William Jones,08/28/2022,08/28/2037,769000,561370,6.56,3065,30 Days Delinquent,Commercial,VA,72,630,42422
LN-102506,Jennifer Martinez,08/21/2022,08/21/2040,638000,478500,3.78,3746,90+ Days Delinquent,Single Family,SC,75,807,40696
LN-102507,Michelle Brown,03/24/2023,03/24/2040,681000,592470,6.53,2484,60 Days Delinquent,Commercial,MN,56,760,68301
LN-102508,Daniel Martin,09/25/2020,09/25/2035,455000,391300,6.41,1391,Default,Condo,NY,91,698,21691
LN-102509,Donna Moore,11/19/2023,11/19/2047,556000,528200,3.7,4037,Current,Multi Family,MI,87,671,83516
LN-102510,Linda Davis,04/08/2021,04/08/2038,397000,301720,6.14,1825,Default,Multi Family,LA,76,710,61550
LN-102511,Karen Miller,10/17/2020,10/17/2036,620000,558000,6.3,3183,Default,Single Family,VA,87,818,81200
LN-102512,Donna Perez,06/08/2021,06/08/2049,784000,548800,5.9,1881,30 Days Delinquent,Condo,IL,58,668,85948
LN-102513,Elizabeth Johnson,10/09/2018,10/09/2042,283000,277340,4.22,4042,60 Days Delinquent,Multi Family,AL,71,682,87630
LN-102514,Susan Thomas,06/24/2019,06/24/2039,850000,714000,4,1948,Current,Townhouse,IL,67,803,77933
LN-102515,Emily Taylor,06/27/2019,06/27/2037,846000,626040,4.66,1252,Current,Condo,UT,67,768,35971
LN-102516,Linda Martin,04/08/2023,04/08/2053,536000,444880,7.71,2853,Current,Commercial,OH,68,666,27006
LN-102517,Mary Hernandez,06/05/2021,06/05/2048,675000,546750,5.79,2064,60 Days Delinquent,Condo,MD,92,777,75417
LN-102518,Jennifer Gonzalez,07/21/2018,07/21/2046,323000,255170,7.13,3471,90+ Days Delinquent,Townhouse,VA,71,807,80596
LN-102519,Margaret Jackson,01/14/2019,01/14/2034,521000,505370,4.77,3307,Current,Condo,TX,84,648,14822
LN-102520,Jessica Davis,12/05/2018,12/05/2035,502000,351400,6.66,1438,90+ Days Delinquent,Multi Family,KY,78,650,30462
LN-102521,Christopher Anderson,04/08/2023,04/08/2053,715000,536250,3.8,2307,Paid Off,Multi Family,IL,57,663,74525
LN-102522,Joshua Lewis,10/25/2023,10/25/2052,261000,172260,5.38,1255,90+ Days Delinquent,Townhouse,PA,93,789,69681
LN-102523,Margaret Jackson,10/07/2021,10/07/2051,656000,485440,4.85,3039,Paid Off,Condo,SC,64,641,69029
LN-102524,David Perez,08/28/2019,08/28/2039,667000,633650,6.21,1633,Current,Condo,WA,60,665,91611
LN-102525,William Clark,07/05/2019,07/05/2041,719000,582390,5.25,1552,Current,Condo,CT,77,637,47982
LN-102526,Paul Taylor,09/22/2018,09/22/2038,427000,367220,5.29,1477,Default,Condo,OR,78,659,65604
LN-102527,Michael Rodriguez,02/25/2019,02/25/2039,227000,208840,5.35,1238,Default,Commercial,IL,79,725,57082
LN-102528,Michelle Anderson,01/14/2018,01/14/2039,284000,184600,6.31,3505,Current,Commercial,CA,79,653,77129
LN-102529,John Sanchez,05/09/2020,05/09/2050,823000,765390,5.57,1923,Paid Off,Single Family,GA,57,628,72033
LN-102530,Christopher Ramirez,03/02/2021,03/02/2049,405000,287550,5.62,2970,30 Days Delinquent,Townhouse,AL,62,748,66128
LN-102531,Sarah Lewis,07/05/2021,07/05/2050,201000,188940,4.48,3920,60 Days Delinquent,Townhouse,IL,92,788,39425
LN-102532,Mary Perez,07/24/2020,07/24/2037,523000,491620,6.06,3614,30 Days Delinquent,Condo,CA,86,794,66954
LN-102533,Susan Anderson,02/04/2020,02/04/2036,278000,172360,3.4,3848,Paid Off,Multi Family,SC,93,750,69546
LN-102534,Margaret Jackson,02/16/2021,02/16/2049,683000,594210,7.39,4230,30 Days Delinquent,Condo,UT,83,621,40243
LN-102535,Elizabeth Martinez,04/25/2022,04/25/2038,279000,256680,7.38,3813,Paid Off,Townhouse,CA,58,691,28000
LN-102536,Kimberly Jackson,07/22/2023,07/22/2051,326000,237980,6.71,1682,30 Days Delinquent,Townhouse,OH,69,705,72454
LN-102537,Margaret Lewis,09/03/2023,09/03/2042,268000,262640,4.58,3819,Paid Off,Condo,TN,91,773,14642
LN-102538,Betty Jackson,03/26/2021,03/26/2037,734000,667940,5.05,1339,60 Days Delinquent,Commercial,NJ,58,692,16052
LN-102539,Richard Davis,12/01/2021,12/01/2040,265000,214650,7.74,2384,30 Days Delinquent,Townhouse,MN,81,728,39802
LN-102540,Andrew Johnson,11/21/2019,11/21/2034,511000,362810,6.24,4295,60 Days Delinquent,Multi Family,SC,86,679,68213
LN-102541,Karen Thompson,04/09/2023,04/09/2046,200000,138000,5.81,3097,Paid Off,Townhouse,AL,93,800,90813
LN-102542,Emily Davis,04/01/2018,04/01/2044,478000,439760,7.49,3200,Paid Off,Townhouse,TX,73,786,30487
LN-102543,William Martinez,03/22/2020,03/22/2039,615000,504300,7,4088,90+ Days Delinquent,Single Family,LA,58,752,58659
LN-102544,Margaret Perez,02/18/2019,02/18/2035,712000,676400,5.28,2159,60 Days Delinquent,Townhouse,KY,86,630,53549
LN-102545,Michael Davis,11/25/2020,11/25/2041,646000,503880,6.3,4032,Paid Off,Townhouse,MN,87,648,77243
LN-102546,Karen Davis,08/22/2020,08/22/2049,581000,406700,3.74,3132,90+ Days Delinquent,Condo,VA,71,745,67279
LN-102547,Matthew Garcia,09/10/2023,09/10/2053,332000,225760,3.39,2328,30 Days Delinquent,Multi Family,UT,64,653,59558
LN-102548,Donna Hernandez,04/28/2019,04/28/2040,799000,743070,3.88,2151,Paid Off,Commercial,PA,84,719,77721
LN-102549,Daniel Lee,03/18/2021,03/18/2037,322000,309120,5.07,2008,90+ Days Delinquent,Townhouse,MI,66,631,17859
LN-102550,Lisa Ramirez,09/13/2019,09/13/2035,835000,542750,5.34,4312,Current,Condo,WI,63,732,16765
LN-102551,Lisa Taylor,05/27/2020,05/27/2041,802000,777940,7.19,2122,90+ Days Delinquent,Single Family,OR,65,767,21724
LN-102552,Joseph Thomas,03/12/2023,03/12/2041,654000,497040,5.02,3294,Current,Condo,CA,88,736,92280
LN-102553,Anthony White,05/05/2021,05/05/2043,579000,364770,7.12,3002,Current,Multi Family,NY,85,731,51814
LN-102554,Daniel Davis,08/10/2018,08/10/2044,713000,648830,4.63,1553,30 Days Delinquent,Condo,OH,81,648,48766
LN-102555,Elizabeth Davis,12/16/2018,12/16/2039,647000,549950,6.72,4405,90+ Days Delinquent,Single Family,AL,69,773,22101
LN-102556,Ashley Jackson,11/26/2023,11/26/2048,542000,525740,5.56,3085,30 Days Delinquent,Condo,SC,74,704,77260
LN-102557,Donna Martinez,09/09/2020,09/09/2043,804000,554760,4.93,2285,Default,Townhouse,OR,75,667,81350
LN-102558,Mark Jones,10/16/2020,10/16/2042,554000,415500,7.16,2278,60 Days Delinquent,Commercial,CA,70,699,72765
LN-102559,Anthony White,10/16/2022,10/16/2047,613000,570090,5.52,3367,Default,Condo,KY,89,628,23647
LN-102560,Donna Johnson,10/02/2018,10/02/2045,433000,303100,6.11,2480,60 Days Delinquent,Condo,FL,58,687,62267
LN-102561,Matthew Jones,02/06/2019,02/06/2040,828000,654120,7.07,3740,Current,Single Family,NC,65,719,40248
LN-102562,Michelle Clark,11/18/2021,11/18/2051,776000,636320,6.88,4106,90+ Days Delinquent,Commercial,GA,84,620,85906
LN-102563,Karen Davis,08/03/2020,08/03/2038,810000,502200,4.76,2208,Paid Off,Condo,TX,94,816,13691
LN-102564,Michelle Lee,11/22/2021,11/22/2049,432000,263520,7.01,3683,Paid Off,Condo,PA,68,700,39437
LN-102565,Michael Hernandez,10/03/2019,10/03/2043,477000,438840,7.65,2522,Paid Off,Multi Family,CO,94,731,72499
LN-102566,Daniel Lopez,09/22/2020,09/22/2044,520000,348400,4.82,2563,60 Days Delinquent,Townhouse,IL,67,789,90475
LN-102567,Jessica Brown,02/04/2020,02/04/2037,456000,433200,6.92,3393,Current,Multi Family,MO,70,661,34513
LN-102568,Joshua Harris,01/16/2020,01/16/2042,199000,149250,5.79,3167,Default,Single Family,MD,82,677,24333
LN-102569,Sarah Hernandez,12/08/2023,12/08/2040,154000,147840,4.99,3933,90+ Days Delinquent,Single Family,VA,72,704,54489
LN-102570,Joshua Ramirez,03/24/2022,03/24/2043,843000,539520,5.31,4345,30 Days Delinquent,Condo,OR,71,641,42822
LN-102571,Charles Miller,03/25/2021,03/25/2042,448000,398720,5.95,3765,Default,Multi Family,LA,61,786,52627
LN-102572,Robert Sanchez,07/01/2021,07/01/2046,493000,409190,6.04,4492,30 Days Delinquent,Condo,OR,61,702,39394
LN-102573,James Garcia,04/23/2021,04/23/2051,832000,707200,6.78,4442,60 Days Delinquent,Multi Family,GA,84,817,85504
LN-102574,Andrew Harris,03/15/2023,03/15/2049,292000,245280,6.98,2266,60 Days Delinquent,Single Family,NJ,70,700,84231
LN-102575,Betty Lee,03/03/2019,03/03/2046,564000,507600,6.85,4084,30 Days Delinquent,Single Family,AZ,83,675,10900
LN-102576,Anthony Lee,02/20/2018,02/20/2036,714000,606900,6.59,1563,60 Days Delinquent,Single Family,WI,70,639,38368
LN-102577,Sarah Hernandez,10/10/2019,10/10/2037,450000,283500,6.07,3239,30 Days Delinquent,Townhouse,NY,59,818,64563
LN-102578,Charles Sanchez,05/16/2018,05/16/2044,154000,95480,4.23,1900,Current,Condo,UT,75,797,39775
LN-102579,Anthony Martinez,05/09/2023,05/09/2051,655000,406100,6.08,4373,Default,Commercial,OK,60,692,72314
LN-102580,Betty Garcia,11/14/2022,11/14/2042,590000,578200,6.72,3409,Paid Off,Single Family,OH,60,736,79960
LN-102581,Kimberly Gonzalez,05/11/2018,05/11/2046,662000,549460,7.28,2335,60 Days Delinquent,Multi Family,KY,71,806,36329
LN-102582,Ashley Martinez,08/23/2019,08/23/2047,714000,692580,5.23,3272,Paid Off,Condo,MA,64,780,92580
LN-102583,James Lopez,05/07/2021,05/07/2043,692000,615880,3.39,1933,60 Days Delinquent,Single Family,NJ,55,661,59196
LN-102584,Susan Lopez,04/24/2018,04/24/2048,654000,464340,4.38,3622,30 Days Delinquent,Commercial,CO,88,724,49628
LN-102585,Nancy Jackson,12/03/2018,12/03/2037,216000,157680,7.12,2171,30 Days Delinquent,Commercial,NC,73,777,55775
LN-102586,Sarah Hernandez,04/17/2019,04/17/2042,844000,717400,4.63,1217,90+ Days Delinquent,Single Family,AZ,67,621,43904
LN-102587,Kimberly Rodriguez,08/28/2023,08/28/2052,402000,309540,6.57,2198,60 Days Delinquent,Commercial,WA,80,741,10177
LN-102588,Charles Brown,03/24/2021,03/24/2038,348000,219240,4.61,1491,90+ Days Delinquent,Commercial,MO,76,814,94134
LN-102589,Michelle Williams,01/17/2021,01/17/2050,571000,542450,6.82,1288,60 Days Delinquent,Townhouse,CO,85,634,95764
LN-102590,Emily Thompson,11/01/2018,11/01/2042,380000,258400,3.84,4222,Current,Single Family,GA,91,685,94333
LN-102591,Mary Lewis,04/04/2021,04/04/2041,302000,184220,5.78,4172,Default,Townhouse,CT,61,782,85043
LN-102592,Karen Moore,03/18/2019,03/18/2037,815000,611250,3.92,3645,Paid Off,Townhouse,TX,88,771,68842
LN-102593,Andrew Davis,10/01/2021,10/01/2042,711000,611460,7.46,4107,30 Days Delinquent,Multi Family,MA,74,701,66442
LN-102594,Jennifer Robinson,11/16/2019,11/16/2042,813000,626010,6.93,2206,Paid Off,Single Family,FL,61,694,58744
LN-102595,Richard Harris,09/01/2021,09/01/2046,603000,578880,5.93,3816,Default,Single Family,TN,89,794,32615
LN-102596,Donald Jackson,01/14/2023,01/14/2052,213000,146970,6.66,3788,Default,Single Family,CT,85,808,24901
LN-102597,Sarah White,12/19/2021,12/19/2048,663000,430950,7.54,1496,30 Days Delinquent,Single Family,GA,75,637,85406
LN-102598,Thomas Jackson,05/03/2021,05/03/2049,844000,557040,6.32,3546,Current,Multi Family,MO,94,744,13677
LN-102599,David Harris,07/27/2018,07/27/2034,210000,178500,6.66,1699,Current,Condo,PA,77,773,46300
LN-102600,Mark Moore,06/02/2020,06/02/2043,554000,409960,4.85,1607,Current,Commercial,CA,71,784,37311
LN-102601,Christopher Anderson,10/04/2018,10/04/2034,760000,592800,7.16,4000,Default,Single Family,GA,87,702,84316
LN-102602,Lisa Robinson,01/02/2022,01/02/2044,798000,494760,3.56,4492,Paid Off,Single Family,TN,70,693,78378
LN-102603,Barbara Lee,03/25/2019,03/25/2048,582000,500520,6.77,4020,Paid Off,Commercial,LA,88,802,21683
LN-102604,Margaret Anderson,02/25/2020,02/25/2046,439000,276570,6.72,1374,Default,Commercial,KY,83,717,96864
LN-102605,Mark Thomas,11/16/2020,11/16/2049,600000,576000,6.24,2025,30 Days Delinquent,Commercial,CA,63,791,56241
LN-102606,Margaret Lopez,10/07/2019,10/07/2044,600000,408000,7.58,3727,Default,Condo,MD,62,699,31468
LN-102607,Daniel Wilson,10/06/2020,10/06/2038,431000,280150,7.32,2820,Current,Condo,MD,67,780,68593
LN-102608,Joshua Harris,12/09/2019,12/09/2049,180000,144000,6.33,1990,90+ Days Delinquent,Townhouse,IN,64,712,17182
LN-102609,Matthew Robinson,02/11/2021,02/11/2036,421000,395740,4.55,4188,Current,Commercial,CT,83,684,41021
LN-102610,Margaret Brown,04/12/2020,04/12/2045,597000,519390,6.79,2172,60 Days Delinquent,Commercial,CT,63,697,59504
LN-102611,Sarah Brown,10/13/2018,10/13/2047,245000,151900,6.59,3586,60 Days Delinquent,Condo,UT,68,711,37262
LN-102612,Susan Jones,02/08/2019,02/08/2047,220000,213400,3.75,4410,60 Days Delinquent,Single Family,WI,59,692,89131
LN-102613,Jennifer Lopez,12/14/2023,12/14/2053,603000,397980,3.98,1263,90+ Days Delinquent,Townhouse,AZ,74,812,98295
LN-102614,Kimberly Rodriguez,04/04/2023,04/04/2052,520000,462800,5.29,1377,90+ Days Delinquent,Single Family,AL,65,686,83944
LN-102615,Nancy Harris,08/13/2023,08/13/2040,278000,230740,5.77,2874,Paid Off,Condo,WI,87,691,57820
LN-102616,David Gonzalez,03/14/2022,03/14/2042,157000,113040,6.49,1337,Default,Condo,OK,88,684,54318
LN-102617,Richard Ramirez,10/10/2023,10/10/2044,627000,601920,7.59,2362,Paid Off,Townhouse,MD,90,653,52242
LN-102618,Christopher Thompson,08/11/2023,08/11/2046,565000,531100,5.86,3917,90+ Days Delinquent,Townhouse,AZ,80,807,39735
LN-102619,Michelle Sanchez,07/07/2022,07/07/2047,159000,124020,6.66,2020,60 Days Delinquent,Townhouse,NC,82,795,89964
LN-102620,Elizabeth Brown,12/26/2023,12/26/2039,272000,187680,5.74,3118,60 Days Delinquent,Townhouse,NJ,76,695,25910
LN-102621,Robert Sanchez,02/16/2020,02/16/2050,638000,593340,5.89,1644,30 Days Delinquent,Condo,OR,64,753,68241
LN-102622,David Williams,12/16/2020,12/16/2048,838000,729060,3.59,1806,60 Days Delinquent,Multi Family,NC,89,703,21682
LN-102623,Lisa Harris,06/04/2020,06/04/2047,738000,509220,6.96,2721,90+ Days Delinquent,Multi Family,CA,95,789,58384
LN-102624,Emily Hernandez,02/03/2023,02/03/2045,478000,468440,6.42,1228,30 Days Delinquent,Townhouse,MD,57,738,81337
LN-102625,Christopher Taylor,06/16/2020,06/16/2050,193000,167910,5.24,2997,Current,Multi Family,OH,82,739,94346
LN-102626,Sandra Ramirez,05/14/2018,05/14/2035,744000,461280,3.77,1595,Default,Single Family,PA,85,739,16709
LN-102627,Donna Miller,01/22/2022,01/22/2043,793000,729560,3.72,2526,60 Days Delinquent,Single Family,SC,89,634,73752
LN-102628,Michelle Harris,02/27/2023,02/27/2049,762000,518160,6.16,3938,90+ Days Delinquent,Commercial,UT,60,753,93295
LN-102629,Ashley Thompson,02/06/2022,02/06/2049,702000,442260,3.37,1277,Default,Multi Family,CO,87,631,70874
LN-102630,Joshua Wilson,04/24/2022,04/24/2049,192000,124800,6.39,2251,60 Days Delinquent,Single Family,MN,64,750,18342
LN-102631,John Thompson,05/13/2023,05/13/2042,178000,165540,3.73,3022,Default,Townhouse,NC,92,635,23315
LN-102632,Matthew Ramirez,07/01/2023,07/01/2049,385000,373450,6.38,4269,Paid Off,Commercial,GA,62,700,79259
LN-102633,Thomas Davis,02/21/2018,02/21/2046,271000,181570,4.25,2810,60 Days Delinquent,Condo,CO,86,712,27239
LN-102634,Donald Williams,03/21/2019,03/21/2046,184000,126960,3.86,3591,30 Days Delinquent,Condo,GA,56,623,28722
LN-102635,Elizabeth Taylor,03/21/2021,03/21/2045,757000,719150,6.53,1561,Default,Townhouse,SC,93,806,89290
LN-102636,William Jackson,12/11/2018,12/11/2045,491000,432080,6.29,3173,90+ Days Delinquent,Townhouse,PA,82,639,92118
LN-102637,Michael Smith,09/23/2019,09/23/2041,302000,283880,5.84,3638,60 Days Delinquent,Multi Family,GA,58,760,85570
LN-102638,Anthony Smith,06/03/2022,06/03/2048,317000,288470,6.77,1728,90+ Days Delinquent,Commercial,NJ,95,625,28662
LN-102639,Steven Miller,05/09/2023,05/09/2048,402000,369840,7.13,3363,60 Days Delinquent,Multi Family,OH,93,718,66172
LN-102640,Karen Smith,04/06/2021,04/06/2050,255000,191250,6.7,3511,Default,Condo,LA,89,818,22843
LN-102641,Ashley Lee,10/11/2018,10/11/2034,542000,466120,3.67,4490,90+ Days Delinquent,Commercial,VA,60,810,97489
LN-102642,James Moore,07/08/2018,07/08/2038,375000,360000,4.97,4392,Current,Multi Family,WI,78,771,78862
LN-102643,David Brown,06/20/2021,06/20/2048,690000,427800,3.49,4341,90+ Days Delinquent,Multi Family,MN,78,670,25665
LN-102644,Daniel Williams,11/10/2018,11/10/2041,271000,181570,3.58,2231,30 Days Delinquent,Commercial,AZ,55,694,54902
LN-102645,Donna Martin,11/02/2022,11/02/2037,704000,485760,4.81,3275,90+ Days Delinquent,Townhouse,WI,63,812,45432
LN-102646,Paul Lewis,09/16/2022,09/16/2049,226000,203400,4.17,2529,90+ Days Delinquent,Single Family,CA,81,753,18338
LN-102647,Robert Lopez,02/19/2021,02/19/2050,246000,191880,3.76,2696,30 Days Delinquent,Multi Family,TN,68,764,16211
LN-102648,Betty White,04/02/2019,04/02/2037,294000,176400,5.14,2164,60 Days Delinquent,Townhouse,IN,56,653,73513
LN-102649,Charles Lee,04/01/2020,04/01/2035,660000,613800,4.67,1735,Default,Single Family,MO,62,722,44773
LN-102650,Robert Johnson,08/11/2020,08/11/2049,734000,499120,4.96,3359,Default,Townhouse,KY,82,726,61821
LN-102651,Elizabeth Wilson,10/05/2020,10/05/2037,844000,692080,5.09,3289,60 Days Delinquent,Condo,AZ,79,681,79767
LN-102652,Margaret Ramirez,10/28/2019,10/28/2039,294000,182280,3.41,1600,Paid Off,Condo,SC,72,713,66944
LN-102653,Steven Sanchez,09/23/2020,09/23/2041,549000,505080,7.43,3100,Current,Townhouse,AL,55,711,81163
LN-102654,Lisa Lee,07/28/2018,07/28/2047,483000,328440,3.57,1813,60 Days Delinquent,Condo,MD,70,739,73779
LN-102655,Jennifer Lewis,08/18/2019,08/18/2044,281000,244470,6.6,3219,30 Days Delinquent,Townhouse,WA,90,764,60731
LN-102656,Margaret Martinez,03/10/2021,03/10/2050,471000,395640,6.1,3276,90+ Days Delinquent,Single Family,NC,71,651,20404
LN-102657,Jennifer Lee,09/18/2019,09/18/2039,361000,274360,6.49,3593,Default,Townhouse,KY,68,733,93831
LN-102658,Donald Smith,08/03/2020,08/03/2038,488000,326960,3.4,2869,Paid Off,Condo,UT,85,814,23463
LN-102659,John Garcia,01/04/2021,01/04/2048,279000,265050,7.15,1538,Paid Off,Single Family,WI,77,790,95061
LN-102660,Patricia White,03/25/2018,03/25/2040,271000,233060,5.47,4099,90+ Days Delinquent,Commercial,TX,83,684,67723
LN-102661,Donald Martin,09/25/2022,09/25/2045,734000,447740,3.37,1387,Default,Multi Family,GA,61,631,33497
LN-102662,Emily Martin,11/23/2023,11/23/2045,473000,397320,7.5,3775,Default,Condo,CA,69,765,39759
LN-102663,Elizabeth Thomas,10/20/2019,10/20/2041,187000,173910,4.41,3233,Current,Multi Family,OK,92,737,89760
LN-102664,Mary Jackson,11/20/2019,11/20/2044,222000,142080,4.77,3493,60 Days Delinquent,Townhouse,PA,55,674,96897
LN-102665,Andrew Clark,01/05/2020,01/05/2043,512000,445440,4.43,3141,Default,Commercial,LA,60,627,24792
LN-102666,Donald Johnson,04/25/2020,04/25/2041,503000,372220,6.14,2591,90+ Days Delinquent,Condo,CA,86,784,70018
LN-102667,Barbara Garcia,08/26/2020,08/26/2036,710000,603500,7.45,2324,90+ Days Delinquent,Townhouse,IN,76,813,30363
LN-102668,Joshua Hernandez,12/28/2021,12/28/2045,714000,428400,3.85,3448,Default,Townhouse,TN,65,816,63553
LN-102669,Donna Lewis,03/15/2023,03/15/2048,685000,506900,7.44,2437,30 Days Delinquent,Single Family,NJ,93,697,45124
LN-102670,Sandra Clark,06/05/2018,06/05/2036,465000,385950,7.33,3133,30 Days Delinquent,Condo,SC,69,740,23501
LN-102671,Charles Gonzalez,01/05/2019,01/05/2039,510000,479400,5.6,1387,Paid Off,Single Family,PA,89,754,38328
LN-102672,Patricia Taylor,09/11/2020,09/11/2039,683000,607870,7.51,3383,90+ Days Delinquent,Townhouse,AL,86,717,74459
LN-102673,Sandra Smith,06/12/2020,06/12/2040,613000,441360,4.99,3140,30 Days Delinquent,Single Family,GA,56,666,19779
